"Gene_ID","Gene_Symbol","logFC_24455","SE_24455","p_24455","padj_24455","logFC_63183","SE_63183","p_63183","padj_63183","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
963,"CD53",1.17635546998719,0.326337552050007,0.00031248975934846,0.00300533248584322,2.52749941059574,0.97197257882197,0.00931202022504988,0.0777966834255289,1.17635546998719,0.326337552050007,0.000312489759348447,0.00297759676699302,0.536745621166211,1.81596531880817,0,0,0,1
967,"CD63",1.15271005460416,0.387005821280134,0.00289630753228223,0.0184278741645996,2.06425029428576,0.717749732763403,0.00402746044692513,0.0421061819276471,1.15271005460416,0.387005821280134,0.00289630753228213,0.0182737082160786,0.394192583087752,1.91122752612057,0,0,0,1
990,"CDC6",1.25315789915763,0.47383805312114,0.00817641874717872,0.0420116701184129,3.11609947857764,1.6916945710919,0.0654753160088811,0.307963451834093,1.25315789915763,0.47383805312114,0.00817641874717898,0.0416481503468886,0.324452380535618,2.18186341777964,0,0,0,1
1003,"CDH5",1.36453121633871,0.296407015201938,4.1530431000286e-06,7.67111218099495e-05,1.6801736522387,0.841337683782284,0.0458223040445147,0.242327546065643,1.36453121633871,0.296407015201938,4.15304310002837e-06,7.57719622702063e-05,0.783584141777895,1.94547829089952,0,0,0,1
1012,"CDH13",1.55912354591908,0.236534369602159,4.35314941991239e-11,2.62029046661744e-09,1.18608651646345,0.771313610194552,0.124110066356688,0.449454653564635,1.55912354591908,0.236534369602159,4.35314941991289e-11,2.57427691353884e-09,1.09552470039296,2.0227223914452,0,0,0,1
1017,"CDK2",0.816047896938137,0.288445463480417,0.00466756541341796,0.0270628085060194,1.38517141533273,0.872076198576268,0.112204836674946,0.425424620269972,0.816047896938137,0.288445463480417,0.004667565413418,0.0268484575380183,0.250705177012556,1.38139061686372,0,0,0,1
1026,"CDKN1A",1.64706256257348,0.35407884183977,3.29236769631721e-06,6.33723061209781e-05,1.09972125228323,0.839912042818992,0.19042290727403,0.567145703380154,1.64706256257348,0.35407884183977,3.29236769631704e-06,6.26107103659275e-05,0.953080784879877,2.34104434026708,0,0,0,1
1027,"CDKN1B",0.78630066304956,0.189958515560624,3.48324154171708e-05,0.00047377608442542,-0.352220689915428,0.760492655995821,0.643258251056722,0.90863581682132,0.78630066304956,0.189958515560624,3.483241541717e-05,0.000468708040987728,0.413988813994046,1.15861251210507,0,0,0,1
1029,"CDKN2A",3.66319432276334,0.60260019540805,1.20949709077996e-09,5.5701394485806e-08,6.44404699422266,1.07689437369313,2.17833796527688e-09,1.615343626552e-07,3.66319432276334,0.60260019540805,1.20949709077987e-09,5.49068864453833e-08,2.48211964268676,4.84426900283992,0,0,0,1
1030,"CDKN2B",2.51849325797241,0.33727781008393,8.19701629803081e-14,8.2113760346113e-12,2.80102320974391,1.22941653013312,0.0227066016818336,0.147602856044682,2.51849325797241,0.33727781008393,8.19701629803059e-14,8.06718034644864e-12,1.85744089742337,3.17954561852145,0,0,0,1
1031,"CDKN2C",1.37518729811373,0.33776780477515,4.67317455526925e-05,0.00061372868513411,0.0727557295414428,0.881904847942692,0.934250399059189,0.987705175235488,1.37518729811373,0.33776780477515,4.67317455526923e-05,0.0006070174617408,0.71317456561728,2.03720003061018,0,0,0,1
1033,"CDKN3",1.96318546741514,0.491361313619599,6.45848509882738e-05,0.00080141274408957,3.12831945181641,1.18116133340707,0.0080847082976168,0.0698770636202991,1.96318546741514,0.491361313619599,6.45848509882765e-05,0.000792354454845252,1.00013498932444,2.92623594550584,0,0,0,1
1050,"CEBPA",1.2655037914108,0.457613383163967,0.00568455142576039,0.0316746990528362,2.15028996836224,1.01310741214932,0.0337982993546069,0.195203795035818,1.2655037914108,0.457613383163967,0.00568455142576036,0.0314118060957077,0.368598041565897,2.1624095412557,0,0,0,1
1059,"CENPB",0.840027355922875,0.315046868967703,0.00766782692207348,0.0401896726808837,0.429279239171128,0.763163943496741,0.573775831188309,0.877931620420997,0.840027355922875,0.315046868967703,0.00766782692207344,0.03983374185699,0.222546839304068,1.45750787254168,0,0,0,1
1063,"CENPF",0.907204700458496,0.328818048938706,0.00579808532775691,0.0321766773304229,3.00781114404093,1.23863357923221,0.0151685322580681,0.109573031083174,0.907204700458496,0.328818048938706,0.00579808532775696,0.0319084018261825,0.262733167071903,1.55167623384509,0,0,0,1
1104,"RCC1",0.973767095739864,0.363160547104588,0.00733218193488268,0.0388071210467913,2.45827417652376,0.832408051410945,0.0031448990697025,0.0350201750891323,0.973767095739864,0.363160547104588,0.00733218193488273,0.038466851761877,0.26198550280901,1.68554868867072,0,0,0,1
