"Gene_ID","Gene_Symbol","logFC_24455","SE_24455","p_24455","padj_24455","logFC_63183","SE_63183","p_63183","padj_63183","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
622,"BDH1",-2.30643951889191,0.430682455237253,8.54082542132346e-08,2.5153280704344e-06,-2.15244637837693,0.789382953007416,0.0063962360524568,0.0589304672914368,-2.30643951889191,0.430682455237253,8.54082542132358e-08,2.47647202485389e-06,-3.15056161993021,-1.46231741785361,0,0,0,1
634,"CEACAM1",-1.58171074040842,0.482980457235599,0.00105700899780537,0.00821891868888439,-1.85317240846803,0.77183836250385,0.0163510022405523,0.115476800062965,-1.58171074040842,0.482980457235599,0.00105700899780534,0.00814845758571146,-2.52833504182688,-0.635086438989959,0,0,0,1
635,"BHMT",-2.15715954849574,0.499280849015942,1.55652543779414e-05,0.0002381466567256,-2.88998563579167,0.899921538234072,0.00132101372888557,0.0179193878398554,-2.15715954849574,0.499280849015942,1.55652543779413e-05,0.000235804859300879,-3.13573203073757,-1.17858706625391,0,0,0,1
653,"BMP5",-2.16100558990267,0.67354626138466,0.00133475879299893,0.00988571488133696,-2.67781261753904,1.50103609215521,0.0744275375810716,0.333994541618246,-2.16100558990267,0.67354626138466,0.00133475879299895,0.00979670811431948,-3.48113200413821,-0.840879175667135,0,0,0,1
654,"BMP6",-1.3286355070356,0.439411788728777,0.00249730061005082,0.0164142497951808,-2.11912503208513,1.24729673015837,0.0893240346653781,0.372759183146277,-1.3286355070356,0.439411788728777,0.00249730061005084,0.0162740957589732,-2.18986678732633,-0.467404226744874,0,0,0,1
655,"BMP7",-4.03381768026243,0.573268271988012,1.97090460102009e-12,1.54563969967999e-10,-9.58418316168598,1.73935065932369,3.58410801817797e-08,2.06228612528916e-06,-4.03381768026243,0.573268271988012,1.97090460102014e-12,1.51849752774598e-10,-5.15740284683845,-2.91023251368641,0,0,0,1
658,"BMPR1B",-1.59791020132367,0.388564850992823,3.91671430459411e-05,0.00052238082717443,-3.39306998914844,1.2214642363267,0.0054716348747871,0.0528220788401826,-1.59791020132367,0.388564850992823,3.91671430459429e-05,0.000516722690497504,-2.35948331492777,-0.836337087719564,0,0,0,1
670,"BPHL",-1.634027150238,0.371389577864816,1.08367786287807e-05,0.00017354019825132,-2.69446102016961,0.843390619757535,0.00139929687207261,0.0188630521829475,-1.634027150238,0.371389577864816,1.08367786287809e-05,0.000171694813456936,-2.36193734708657,-0.906116953389427,0,0,0,1
671,"BPI",-1.50727838268797,0.549341159465006,0.00607338370275674,0.0333404471746534,-2.16335717714642,1.01248507545808,0.0326239822904026,0.190636443237398,-1.50727838268797,0.549341159465006,0.00607338370275672,0.0330591168608271,-2.58396727046486,-0.430589494911084,0,0,0,1
678,"ZFP36L2",-0.580020053431182,0.159608445157704,0.00027904076644493,0.00272760361730077,-0.316156761263475,0.744030189456148,0.670891610992311,0.916542097191736,-0.580020053431182,0.159608445157704,0.000279040766444936,0.00270086622683207,-0.892846857568718,-0.267193249293646,0,0,0,1
687,"KLF9",-0.79311220689176,0.279086536635815,0.0044857563291252,0.0262191311162327,-2.26047153458292,0.730188756257306,0.00196325148693443,0.0244443771690447,-0.79311220689176,0.279086536635815,0.00448575632912522,0.0260135279938045,-1.34011176726798,-0.246112646515544,0,0,0,1
726,"CAPN5",-1.71683271121529,0.342160393804829,5.2314031993258e-07,1.25298041025388e-05,-0.598575919227252,0.753753282277379,0.427121433962968,0.798096567263394,-1.71683271121529,0.342160393804829,5.231403199326e-07,1.23745630414934e-05,-2.3874547600088,-1.04621066242178,0,0,0,1
727,"C5",-0.859093107222743,0.33214300167661,0.00969517376038853,0.0480394492539553,-2.26859714040396,0.897542414926269,0.0114856434697426,0.090839027328653,-0.859093107222743,0.33214300167661,0.00969517376038859,0.0476255317631293,-1.51008142822593,-0.208104786219561,0,0,0,1
730,"C7",-3.68954539519302,0.615990262488277,2.10336513027741e-09,9.02758162435682e-08,-4.40506422528392,0.926470562678719,1.98768238432223e-06,7.16377829652821e-05,-3.68954539519302,0.615990262488277,2.10336513027744e-09,8.8968556498018e-08,-4.89686412449742,-2.48222666588862,0,0,0,1
740,"MRPL49",-0.919525977412101,0.310136252209499,0.00302771803527445,0.0191133405317877,-1.18163417025819,0.730613786195445,0.105809849874412,0.410768502637695,-0.919525977412101,0.310136252209499,0.00302771803527444,0.018952053049956,-1.52738186204295,-0.311670092781252,0,0,0,1
744,"MPPED2",-1.31729612762952,0.370892304303339,0.00038275910098211,0.00353465608485155,-2.30954993045247,1.14566061036724,0.0438092736908286,0.234418779624712,-1.31729612762952,0.370892304303339,0.00038275910098212,0.00350321243950735,-2.04423168620713,-0.590360569051906,0,0,0,1
757,"TMEM50B",-0.67508141827578,0.260899635123816,0.00966713104127877,0.0480096584375298,-0.40399624163455,0.765310267384577,0.597578765320558,0.889652885138778,-0.67508141827578,0.260899635123816,0.00966713104127876,0.0475969379480147,-1.1864353066981,-0.16372752985346,0,0,0,1
760,"CA2",-1.22149605888008,0.30618609021839,6.62431267034688e-05,0.00082050602064838,-3.23994374721474,0.89448904746949,0.0002922021998344,0.00518462700251885,-1.22149605888008,0.30618609021839,6.62431267034713e-05,0.000811222595225162,-1.82160976827526,-0.621382349484904,0,0,0,1
762,"CA4",-3.02601762948185,0.550867870840698,3.94754962523227e-08,1.2628478101792e-06,-5.55893057932905,0.846651654398467,5.1760336566814e-11,5.59646116466604e-09,-3.02601762948185,0.550867870840698,3.94754962523235e-08,1.24357036441607e-06,-4.10569881656988,-1.94633644239382,0,0,0,1
767,"CA8",-3.242521544928,0.525101459130036,6.61474946037184e-10,3.19650780261067e-08,1.79754033204377,1.39901373548927,0.198840325640572,0.580131148758686,-3.242521544928,0.525101459130036,6.61474946037176e-10,3.15147233124355e-08,-4.2717014930523,-2.2133415968037,0,0,0,1
778,"CACNA1F",-1.0288895141606,0.328768425900944,0.00175088255631942,0.0122848221896359,3.04187722724885,1.4760012034523,0.0393134639626887,0.217013946821706,-1.0288895141606,0.328768425900944,0.0017508825563194,0.0121749094929626,-1.67326378818038,-0.384515240140824,0,0,0,1
788,"SLC25A20",-0.89172503367046,0.283692725879399,0.00167067230277467,0.0118676535627741,-1.61731657323815,0.810686217304941,0.0460432068241022,0.242959100492799,-0.89172503367046,0.283692725879399,0.00167067230277469,0.011762754390763,-1.44775255907008,-0.335697508270844,0,0,0,1
793,"CALB1",-7.53774309143486,0.60071688981292,4.08126785113616e-36,4.66760999908272e-33,-7.21156931922458,0.773514233567779,1.12963940004447e-20,5.56812550157215e-18,-7.53774309143486,0.60071688981292,4.08126785113579e-36,4.58564453640532e-33,-8.7151265603731,-6.36035962249662,0,0,0,1
825,"CAPN3",-1.13660032180581,0.42433192753966,0.00739385503244334,0.039088315279373,-4.01209057683509,0.985052069021264,4.64167876149096e-05,0.001117670896032,-1.13660032180581,0.42433192753966,0.00739385503244338,0.038745179713344,-1.968275617274,-0.304925026337617,0,0,0,1
