"Gene_ID","Gene_Symbol","logFC_24455","p_24455","padj_24455","logFC_63183","p_63183","padj_63183","meta_log2FC","meta_pvalue","meta_padj"
5590,"PRKCZ",-0.898062105853096,0.00741136257423961,0.0391205922957171,-2.28385602430008,0.00459255144523519,0.046253948119409,-0.898062105853096,0.00741136257423971,0.0387766401197028
5596,"MAPK4",-2.6744011961511,1.37885775799157e-06,2.97842677265865e-05,-8.98163360691472,8.69521218473707e-07,3.46959669057163e-05,-2.6744011961511,1.37885775799154e-06,2.93999206194307e-05
5618,"PRLR",-2.4894830055679,5.97952543298028e-07,1.41244418317076e-05,-4.34034925463076,2.54685173894869e-06,8.96695132206745e-05,-2.4894830055679,5.97952543298001e-07,1.39484327703926e-05
5624,"PROC",-4.40273276611939,1.72701661077285e-06,3.6020632167548e-05,-5.04536516463955,4.84577387620497e-11,5.27339768774799e-09,-4.40273276611939,1.72701661077287e-06,3.56045335826462e-05
5629,"PROX1",-1.2513502935666,0.00969193377620545,0.0480394492539553,-4.42213119698068,0.00426852106332903,0.0437529935781843,-1.2513502935666,0.00969193377620524,0.0476255317631293
5639,"PRRG2",-2.14948757070432,6.67270796109024e-05,0.00082426862338436,-3.38550525931464,0.00040571913603007,0.00678587525022755,-2.14948757070432,6.67270796109058e-05,0.000814928636226307
5650,"KLK7",-1.38935660210772,0.00848500330425785,0.043241063998379,-7.85735207765553,1.19097556422792e-06,4.5362635183854e-05,-1.38935660210772,0.008485003304258,0.0428637315666207
5698,"PSMB9",1.65407374654098,6.02783239125253e-06,0.00010591819313147,3.26823668940466,0.00017811082060738,0.00346685161737419,1.65407374654098,6.02783239125238e-06,0.000104727834340823
5699,"PSMB10",1.57099733194086,1.95534420271126e-07,5.34564618287037e-06,2.39897861503293,0.00143589759960971,0.0192210727527167,1.57099733194086,1.95534420271128e-07,5.27278117703125e-06
5724,"PTAFR",1.74695950800958,3.86495718287537e-05,0.0005174894866125,2.76994753594557,0.00171318923703651,0.0220686690418869,1.74695950800958,3.86495718287555e-05,0.000511898012737829
5730,"PTGDS",-3.27522891832165,1.07437825874358e-11,7.22782707009651e-10,-4.81289123333282,6.20094012981507e-06,0.00019388349932009,-3.27522891832165,1.07437825874358e-11,7.10090297188219e-10
5731,"PTGER1",-4.58575797111083,4.29778048290757e-14,4.57230537576926e-12,-3.31052069756048,0.00027162277503206,0.0048737966667691,-4.58575797111083,4.29778048290781e-14,4.49201350783302e-12
5733,"PTGER3",-2.24494414350978,1.23817405694352e-09,5.66423358583096e-08,-7.02668052547162,2.89239216129925e-09,2.06270639281762e-07,-2.24494414350978,1.23817405694351e-09,5.58337819724726e-08
5738,"PTGFRN",1.40706041592835,5.09613888082238e-05,0.00066042880075926,3.9826079466995,7.78224336402614e-08,4.08848327704433e-06,1.40706041592835,5.09613888082259e-05,0.000653148674240789
5744,"PTHLH",2.88980157985161,3.55562202693438e-05,0.0004826642601152,8.43376198507338,4.17936370622651e-13,6.60773173138208e-11,2.88980157985161,3.55562202693431e-05,0.000477494539732622
5745,"PTH1R",-4.76631861819501,5.11167502179133e-27,3.69224357889811e-24,-5.7643294045468,3.22298935380853e-09,2.27907504558976e-07,-4.76631861819501,5.11167502179103e-27,3.62740601677939e-24
5746,"PTH2R",-0.738212260769193,0.00777417677499548,0.040505999263492,-2.38933006792064,0.00358543090415215,0.038641952747708,-0.738212260769193,0.0077741767749955,0.0401452414619932
5768,"QSOX1",1.23740268402075,0.00044399395508572,0.00400616241919557,2.88759715348413,0.00010627075259705,0.00226301339615511,1.23740268402075,0.000443993955085737,0.00396974170850198
5789,"PTPRD",-1.88416341905156,8.40250717196675e-05,0.00099840699937724,-4.61124040770759,1.33021794794543e-05,0.00037936163388506,-1.88416341905156,8.40250717196655e-05,0.000987715816910418
5800,"PTPRO",-2.2139520924142,2.38934612425233e-05,0.00034372522231906,-2.81579066340018,0.00101930411405369,0.0145631011487005,-2.2139520924142,2.38934612425238e-05,0.000340185362125606
5820,"PVT1",3.10758999908348,4.88094686961294e-13,4.43616654560053e-11,4.72832275023418,3.33762643935467e-07,1.49160750659053e-05,3.10758999908348,4.88094686961284e-13,4.35826534059536e-11
5827,"PXMP2",-1.35745031362134,0.00395054523824734,0.0237378646452305,-2.17000002638218,0.00423947021158722,0.0435885161202394,-1.35745031362134,0.00395054523824724,0.0235478344152465
5833,"PCYT2",-1.12779998195878,0.0003004358075335,0.00290160522349744,-3.08111355466344,0.00026156436607482,0.00472875643047242,-1.12779998195878,0.000300435807533494,0.00287492973241597
5836,"PYGL",1.67190121899622,4.65107991908235e-06,8.45668118184814e-05,2.28589950955522,0.00208412995104396,0.0256445916663331,1.67190121899622,4.65107991908243e-06,8.35242909803565e-05
5860,"QDPR",-0.90320098328822,0.00102990789531604,0.0080722192777369,-2.91909798226429,0.00034000127027898,0.00588644761219579,-0.90320098328822,0.00102990789531605,0.00800360124066067
5880,"RAC2",1.46663387729538,1.78555906757491e-06,3.70726363742785e-05,3.35698576402785,0.00015780724919235,0.00312242230131606,1.46663387729538,1.78555906757494e-06,3.66433682010851e-05
5912,"RAP2B",1.61350040115355,1.21892164392992e-06,2.66377080275385e-05,2.48640672513732,0.00429153349584117,0.0439343302509202,1.61350040115355,1.21892164392989e-06,2.62955528401707e-05
5919,"RARRES2",1.18770880826599,0.00681899723954591,0.0364849583296406,2.54854572036383,0.00059122494182641,0.00930360450710698,1.18770880826599,0.00681899723954569,0.0361685837060561
5954,"RCN1",1.81251581320782,2.10494470984712e-09,9.02758162435682e-08,2.59095315865502,0.00047136189908401,0.00768439111551461,1.81251581320782,2.10494470984705e-09,8.8968556498018e-08
5973,"RENBP",-1.12110591319096,0.00021551890898672,0.00220073028789719,-3.4404690390337,0.00012797489682626,0.00261871953102724,-1.12110591319096,0.000215518908986741,0.00217829194143046
6134,"RPL10",0.786952507969932,0.00128301262394032,0.00957401962463529,2.25399412222365,0.001760206966771,0.0225875256938095,0.786952507969932,0.0012830126239403,0.00948840311688601
6158,"RPL28",0.809460022594012,0.0020107731320048,0.013789765035104,2.59316525351288,0.00026421301520712,0.00477149345027613,0.809460022594012,0.00201077313200478,0.0136774158142428
6173,"RPL36A",0.985167617439206,6.45533767967716e-05,0.00080141274408957,2.18639271852109,0.00238181980151384,0.028289807266882,0.985167617439206,6.45533767967702e-05,0.000792354454845252
6175,"RPLP0",1.49230506861222,1.9559105402891e-05,0.00029019368924246,2.20420254195547,0.00313788357652528,0.0349652864753904,1.49230506861222,1.95591054028919e-05,0.000287271697328095
6187,"RPS2",1.09809379418153,1.4055528897771e-07,3.96094617234104e-06,2.65122266449589,0.00018614221035042,0.00358569804972734,1.09809379418153,1.405552889777e-07,3.89939703968381e-06
6223,"RPS19",0.893483361801028,0.00054741501041844,0.00476695660087739,2.86739249735906,7.58510644774449e-05,0.00172014612933356,0.893483361801028,0.000547415010418455,0.00472824893367843
6236,"RRAD",1.87254790399646,0.00102965951867416,0.0080722192777369,3.05417966905115,0.00011395024963368,0.00239035065011898,1.87254790399646,0.00102965951867419,0.00800360124066067
6273,"S100A2",-2.52291426067238,1.38965018874434e-15,1.96614012271416e-13,-2.38064174732124,0.00483587883231538,0.0479837142396528,-2.52291426067238,1.38965018874411e-15,1.93161376235432e-13
6281,"S100A10",1.72086761662987,6.9455094298792e-12,4.8632740518195e-10,2.51189077144987,0.00045439371240427,0.00746586688841493,1.72086761662987,6.94550942987877e-12,4.77787263484977e-10
6296,"ACSM3",-2.75117187353498,3.88144039313846e-11,2.35703044050585e-09,-3.24976787155105,0.00033938897957287,0.00588192338020866,-2.75117187353498,3.88144039313832e-11,2.3156398593223e-09
6319,"SCD",3.65367231147336,1.8919906292648e-18,3.99471990708155e-16,2.29541746412644,0.00170544089888255,0.0220026820818881,3.65367231147336,1.89199062926483e-18,3.9245707160581e-16
6332,"SCN7A",-1.57981517523856,1.6222811638507e-06,3.41475256022807e-05,-8.11853975217306,0.00013822558704134,0.0027876325068903,-1.57981517523856,1.62228116385076e-06,3.37029536705698e-05
6338,"SCNN1B",-5.57460260931586,6.01301107557273e-29,5.15766025007251e-26,-6.51895167303058,2.02687606652276e-08,1.26276639400948e-06,-5.57460260931586,6.01301107557309e-29,5.067089270747e-26
6340,"SCNN1G",-5.60929452444747,3.613300426705e-08,1.17788444313775e-06,-8.85331932932765,3.50234569932633e-16,9.1712205585953e-14,-5.60929452444747,3.6133004267052e-08,1.15995546793491e-06
6404,"SELPLG",1.45448868411948,0.00071562199182007,0.0059558497366517,2.66711807139878,0.00080052813375425,0.0119572647001671,1.45448868411948,0.000715621991820052,0.00590497632540377
6422,"SFRP1",-4.49843600013921,5.89727771430758e-16,8.70260638184486e-14,-5.92802777383352,5.17305581060105e-10,4.42322664948281e-08,-4.49843600013921,5.89727771430758e-16,8.54978445397947e-14
6456,"SH3GL2",-5.13597771674479,1.72956762574308e-15,2.39763495916142e-13,-7.92223210927889,2.68923134014515e-09,1.93428446478509e-07,-5.13597771674479,1.72956762574314e-15,2.35553134322169e-13
6470,"SHMT1",-1.88918867143471,4.07923023158022e-09,1.61801606064182e-07,-2.97626935534866,8.3422226869324e-05,0.00186161531305326,-1.88918867143471,4.07923023157989e-09,1.59421046992439e-07
6492,"SIM1",-1.66494620349924,7.68304359339087e-09,2.9371055787102e-07,-7.45345412767614,2.33226272073125e-08,1.44230224858801e-06,-1.66494620349924,7.68304359339083e-09,2.89358873658348e-07
6493,"SIM2",-2.85270616082927,1.5691077854464e-10,8.57945627389097e-09,-3.21022535551915,0.00082619213283983,0.0122967619487236,-2.85270616082927,1.56910778544642e-10,8.46251210846965e-09
6509,"SLC1A4",1.67765809483366,1.98178352027174e-09,8.57980978934048e-08,2.67109163847169,0.00215160399592166,0.0261674393088905,1.67765809483366,1.98178352027178e-09,8.45581873538747e-08
6513,"SLC2A1",2.67281446218578,2.52453158069759e-14,2.8398910994667e-12,2.47128886579408,0.00182029890084272,0.0230759374275515,2.67281446218578,2.52453158069747e-14,2.79002125430688e-12
6514,"SLC2A2",-1.86340223063107,0.00076118737616247,0.00626666799667294,-2.41703866027926,0.00148934144293195,0.0198094232080132,-1.86340223063107,0.000761187376162473,0.00621252384551975
6515,"SLC2A3",1.43049034533509,0.00045228601452121,0.00406494647235699,3.74379548357823,1.45226495044503e-05,0.00040631900341416,1.43049034533509,0.000452286014521195,0.00402785491003254
6519,"SLC3A1",-1.15303036848003,0.00200928557744537,0.0137877176324301,-2.04567642132994,0.00415239693052862,0.0429710799700962,-1.15303036848003,0.00200928557744538,0.0136755161235215
6521,"SLC4A1",-5.78473500868458,3.18356932155403e-28,2.5700767864122e-25,-6.77503719546343,9.18834238702718e-16,2.19982042948841e-13,-5.78473500868458,3.1835693215544e-28,2.52494500955988e-25
6524,"SLC5A2",-3.19061458663683,3.8898099063682e-07,9.65450688861853e-06,-7.84885202660114,9.97457999336615e-23,5.9701423610294e-20,-3.19061458663683,3.88980990636801e-07,9.53670532812097e-06
6549,"SLC9A2",-2.23568548061649,5.86383586609187e-06,0.00010357179334137,-4.96392310593052,6.09269488285558e-05,0.00142797006116461,-2.23568548061649,5.86383586609221e-06,0.000102412045314147
6555,"SLC10A2",-1.41127750731648,0.00770654270278779,0.0402912731630704,-2.88629768862657,0.0013598827365845,0.0184089457047008,-1.41127750731648,0.00770654270278779,0.0399336338438462
6557,"SLC12A1",-7.92967101024023,2.62003383819865e-71,1.79786721977192e-67,-10.4183126325608,1.98288087247672e-37,1.10770335139458e-33,-7.92967101024023,2.62003383819832e-71,1.7662958120214e-67
6559,"SLC12A3",-7.12718219021067,3.85847694948945e-20,1.10320286780819e-17,-9.49699309203589,6.47438385751118e-34,1.8084033178005e-30,-7.12718219021067,3.85847694948926e-20,1.08383009812424e-17
6561,"SLC13A1",-3.84457388336292,1.79928096226369e-11,1.15389401523864e-09,-6.40982391245459,4.57841358400038e-09,3.17064600224225e-07,-3.84457388336292,1.79928096226359e-11,1.1336310847757e-09
6565,"SLC15A2",-2.2264012385649,3.96049432620624e-06,7.37501005873194e-05,-3.00624041870211,0.00220492037773933,0.0266418605699592,-2.2264012385649,3.96049432620608e-06,7.28504024559845e-05
6569,"SLC34A1",-5.72178265700016,1.35348470147824e-14,1.61523687331195e-12,-9.76380907640768,2.23322884591117e-38,1.87133411143127e-34,-5.72178265700016,1.35348470147817e-14,1.58687254174175e-12
6581,"SLC22A3",-1.9135810136414,0.00259809894531486,0.0169549738114603,-2.5641134995834,0.00183473564599575,0.0232413716487095,-1.9135810136414,0.00259809894531489,0.0168091017656817
6624,"FSCN1",1.13063832255969,0.00028513930319202,0.00277873250901336,3.29916893746372,2.04172829838613e-05,0.00054399562086889,1.13063832255969,0.000285139303192038,0.00275336957045008
6649,"SOD3",-1.08944338805595,0.00928670520346286,0.0464639964317624,-2.81064022568908,0.00012244973432603,0.00253663176461073,-1.08944338805595,0.00928670520346326,0.0460679346057009
6652,"SORD",-2.13425618464833,2.80074110494435e-09,1.16476881588655e-07,-4.02901454168088,4.09278751561725e-08,2.32511952455015e-06,-2.13425618464833,2.80074110494444e-09,1.14779307957343e-07
6676,"SPAG4",3.51359824890896,1.68365885434171e-26,1.10031114842789e-23,5.198949730587,2.30514026609679e-12,3.30186715551419e-10,3.51359824890896,1.68365885434145e-26,1.08098915871837e-23
6712,"SPTBN2",-2.78510570045594,2.16192841528143e-12,1.66687109951249e-10,-4.7402947264767,3.93054287264067e-09,2.74466533344104e-07,-2.78510570045594,2.16192841528165e-12,1.63760004624957e-10
6854,"SYN2",-1.66226656828021,0.00166067246359078,0.0118149657285225,-4.10287034699501,0.00054040682903062,0.00861720080658823,-1.66226656828021,0.00166067246359072,0.0117106939469632
6892,"TAPBP",1.2550506627709,0.00784572879379843,0.0408013573194731,3.5215827336798,2.39197473925585e-05,0.00062221503449562,1.2550506627709,0.00784572879379862,0.0404372940851631
6913,"TBX15",1.03421589012655,0.00172441576553685,0.0121500867716788,5.21153672351326,0.00322758015261529,0.0357036407773463,1.03421589012655,0.00172441576553692,0.0120418131318929
6943,"TCF21",-3.29588912911029,1.11966174042058e-23,5.12207924184402e-21,-3.38617296285626,1.96137702279386e-05,0.00052677431931093,-3.29588912911029,1.11966174042066e-23,5.03213308203059e-21
7010,"TEK",-1.00767178239886,0.00254793074907559,0.0166831114505312,-3.37976427285197,0.00021304477076364,0.0039803983425061,-1.00767178239886,0.00254793074907556,0.0165400819883417
7021,"TFAP2B",-4.8787580595782,1.9145520725499e-30,2.02117789566729e-27,-6.23800232130213,3.31715869586322e-06,0.00011118452516794,-4.8787580595782,1.9145520725501e-30,1.98568504570715e-27
7039,"TGFA",1.66185558897908,2.11389619371302e-05,0.00030994777096706,2.39632534752221,0.00415634110815239,0.0429710799700962,1.66185558897908,2.11389619371309e-05,0.000306799379761395
7040,"TGFB1",1.14215157017651,0.0005219716385606,0.00459495751610378,3.10415994124322,0.00013192268572614,0.00268087779968234,1.14215157017651,0.000521971638560608,0.00455812409502116
7045,"TGFBI",1.97876679307852,4.85634192037879e-05,0.00063416624272566,7.87551431594744,1.25616760985103e-10,1.25310196270794e-08,1.97876679307852,4.85634192037901e-05,0.000627207384458247
7052,"TGM2",1.22939723210488,0.0026362106792591,0.0171466139157118,3.15834811672331,0.00050058449692077,0.00806663036913003,1.22939723210488,0.00263621067925921,0.0169985789519139
7058,"THBS2",1.75090937008546,0.00027342797210135,0.00268229127170765,5.47214487759642,2.03338932227517e-10,1.96980182959593e-08,1.75090937008546,0.000273427972101367,0.00265607301717776
7076,"TIMP1",1.60402075957846,7.41023449716515e-06,0.00012649012218792,4.45579704746639,6.8873885599393e-10,5.60319149883605e-08,1.60402075957846,7.41023449716481e-06,0.000125046547841393
7103,"TSPAN8",-3.83874649045617,2.32940344520431e-13,2.20474019875751e-11,-3.86842950992915,0.00050268417933689,0.00809268411287895,-3.83874649045617,2.32940344520432e-13,2.16602390701309e-11
7108,"TM7SF2",-1.16088562891164,9.47079873805664e-06,0.00015528941682328,-2.78598539985948,0.00184181548922714,0.0232958383275152,-1.16088562891164,9.47079873805601e-06,0.000153479302145684
7113,"TMPRSS2",-3.72533193532609,5.77142130561841e-14,5.86718414802274e-12,-7.66342585921805,5.8745927363562e-17,1.72723332751919e-14,-3.72533193532609,5.77142130561829e-14,5.7641535899001e-12
7130,"TNFAIP6",2.94378683247317,5.83144565245576e-08,1.77846133631784e-06,6.61263122132485,9.46265477965743e-05,0.00204912747916481,2.94378683247317,5.83144565245559e-08,1.75112208757369e-06
7134,"TNNC1",-3.34011177076189,3.80724952966664e-08,1.2236696146404e-06,-6.54720501381242,8.07965672928053e-10,6.47880225483313e-08,-3.34011177076189,3.80724952966661e-08,1.20500341334495e-06
7135,"TNNI1",-2.24406773078459,3.85674696592055e-07,9.61413965625228e-06,-5.14392155677341,9.07596206452974e-07,3.60436133268848e-05,-2.24406773078459,3.85674696592073e-07,9.49701867404685e-06
7139,"TNNT2",-2.94387669881577,1.93760931579451e-06,3.97485056053271e-05,-6.24090901079304,5.89332847084363e-15,1.266234510806e-12,-2.94387669881577,1.93760931579441e-06,3.92853930900091e-05
7153,"TOP2A",2.15613222010709,2.39899613855488e-08,8.27231733807215e-07,6.09741265792209,2.07866759469216e-10,1.99065086968263e-08,2.15613222010709,2.39899613855474e-08,8.14752265393794e-07
7226,"TRPM2",1.55013636688607,0.00020210816998218,0.00208708241146388,4.49927623116068,5.6241134084034e-07,2.34638840716915e-05,1.55013636688607,0.000202108169982178,0.00206597760111426
7293,"TNFRSF4",2.20405757869807,4.85651939015355e-05,0.00063416624272566,5.09667122360569,2.61623300647596e-09,1.88989004118667e-07,2.20405757869807,4.8565193901536e-05,0.000627207384458247
7301,"TYRO3",-1.86812983629331,8.97830736968582e-07,2.00638394598125e-05,-2.4351324534105,0.00222155504242822,0.0267977188928322,-1.86812983629331,8.97830736968549e-07,1.98081338918649e-05
7305,"TYROBP",2.15226160145129,8.79015797090714e-07,1.97117856197271e-05,3.83336768577061,5.62830801170712e-07,2.34638840716915e-05,2.15226160145129,8.79015797090747e-07,1.94610344699089e-05
7306,"TYRP1",-3.52043849458052,2.76811688450003e-15,3.65284962719985e-13,-9.97295590925926,1.95174963405232e-07,9.26611108132659e-06,-3.52043849458052,2.76811688449989e-15,3.58870384170308e-13
7364,"UGT2B7",-1.91187867170598,6.75862910335307e-05,0.00083263398397143,-4.33358876612089,5.19323165450551e-09,3.58162013571431e-07,-1.91187867170598,6.7586291033529e-05,0.000823185150862757
7369,"UMOD",-11.1068525264517,4.39400778831033e-119,6.0303362886771e-115,-9.82537091963218,1.80335098126474e-42,3.02223590950158e-38,-11.1068525264517,4.39400778831323e-119,5.92444070098273e-115
7421,"VDR",-2.67063755155251,1.13991946211305e-06,2.51111632392287e-05,-2.24782771940444,0.00346310008520116,0.0377096500086905,-2.67063755155251,1.13991946211299e-06,2.47895711414022e-05
7422,"VEGFA",3.45831026963346,2.00082260892238e-18,4.16049840679557e-16,2.51757522761679,0.00041725821921149,0.00694422094912158,3.45831026963346,2.00082260892241e-18,4.08743806607589e-16
7429,"VIL1",-2.03762198148435,0.00089537638984443,0.00716509946018951,-5.10339014124224,2.25792031023501e-07,1.04821292186228e-05,-2.03762198148435,0.000895376389844405,0.00710556790127846
7431,"VIM",2.13720280588157,3.06157972885314e-08,1.03143377673259e-06,4.63525073516429,8.02982728794074e-09,5.34015379042059e-07,2.13720280588157,3.06157972885313e-08,1.01580493724665e-06
7450,"VWF",3.80011475394436,3.75513931664451e-14,4.02621343606479e-12,4.96901981919219,2.05714736639218e-10,1.98136394904405e-08,3.80011475394436,3.75513931664472e-14,3.95551120361881e-12
7512,"XPNPEP2",-6.51646886655523,5.10564817360106e-15,6.42843261784413e-13,-7.45834918025443,3.68327611856477e-24,2.80581929413759e-21,-6.51646886655523,5.10564817360106e-15,6.31554626831772e-13
7780,"SLC30A2",-3.11215529614008,2.10228187926513e-06,4.24662404064499e-05,-7.28885808217995,9.26267298264077e-12,1.20335764741145e-09,-3.11215529614008,2.1022818792651e-06,4.19673798666663e-05
7805,"LAPTM5",2.02981824049751,3.51660030220817e-08,1.15183347368747e-06,3.60424344218357,7.55030960791431e-07,3.04905153539846e-05,2.02981824049751,3.51660030220806e-08,1.13431392044668e-06
7809,"BSND",-4.62892382098634,1.16292430814976e-17,2.17789233885456e-15,-8.00053906648354,9.00554980939868e-16,2.18730448196685e-13,-4.62892382098634,1.16292430814978e-17,2.13964750836336e-15
7827,"NPHS2",-8.50622065883161,1.05910752928066e-16,1.79446811504294e-14,-7.91927035797084,5.11747278529513e-19,1.90586058686136e-16,-8.50622065883161,1.05910752928066e-16,1.76295639719644e-14
7837,"PXDN",1.62674552787007,1.32251199611978e-07,3.77342092198501e-06,3.45610882457564,3.79355652682445e-05,0.00093632126410973,1.62674552787007,1.32251199611987e-07,3.71488109243422e-06
7846,"TUBA1A",1.25458196192702,0.00480638703625671,0.0277038453110403,2.45802852213975,0.00088850050199338,0.013061736765708,1.25458196192702,0.00480638703625671,0.0274828313867045
7852,"CXCR4",2.15250687777114,4.44764471165997e-08,1.40643953969635e-06,3.02130268200215,7.73271621444399e-05,0.00174888786825731,2.15250687777114,4.4476447116599e-08,1.38493287869077e-06
7903,"ST8SIA4",2.30400394663597,1.32975172377346e-17,2.4332683542756e-15,3.50814454745119,5.34515000016434e-05,0.00127424422265653,2.30400394663597,1.32975172377318e-17,2.3905389988845e-15
8029,"CUBN",-1.76194402362019,0.00014509688982003,0.00158165982199379,-3.31556081466261,4.23763328686909e-05,0.00102776405578349,-1.76194402362019,0.000145096889820039,0.00156632615327749
8082,"SSPN",1.46116980738802,0.00023402676704396,0.00235467987603477,3.07148057402417,4.76938010267828e-05,0.00114512952923761,1.46116980738802,0.000234026767043979,0.00233213813751218
8309,"ACOX2",-1.87694983847834,1.44283949535186e-06,3.09398894284515e-05,-3.44718408957308,9.82497838044005e-06,0.00029040002235942,-1.87694983847834,1.44283949535176e-06,3.05397251425869e-05
8416,"ANXA9",-1.91959071811109,1.17523131822336e-05,0.00018560269978478,-2.35283791962864,0.0018926159190559,0.0237768742034916,-1.91959071811109,1.17523131822331e-05,0.000183611168755561
8424,"BBOX1",-1.80756734224825,0.00108548542211043,0.00838806415148849,-3.41746701899018,0.00047791445658782,0.00776854352856974,-1.80756734224825,0.00108548542211042,0.00831568178767889
8529,"CYP4F2",-6.37381994276739,4.46299155433407e-11,2.67467668522623e-09,-2.89111464235419,0.00349335807943227,0.0379178679101071,-6.37381994276739,4.46299155433407e-11,2.62770808415224e-09
8542,"APOL1",1.82007937139271,2.55622327894438e-05,0.00036353998217857,5.26317600890824,1.80460043146215e-08,1.13114045267252e-06,1.82007937139271,2.55622327894429e-05,0.000359765746033465
8614,"STC2",2.74444475026481,2.8758623201552e-10,1.49501266976553e-08,3.80889655012433,2.32839169899044e-07,1.07497290587826e-05,2.74444475026481,2.87586232015517e-10,1.47434416968259e-08
8635,"RNASET2",1.54744433516926,0.00088493035966915,0.00710226307496905,4.8289829471067,4.72748198088933e-11,5.17829219070094e-09,1.54744433516926,0.000884930359669133,0.00704344754327246
8645,"KCNK5",-2.2577320727156,1.59002514369841e-11,1.03911928914842e-09,-3.94495080312295,1.75128426994923e-05,0.00047957145555684,-2.2577320727156,1.59002514369855e-11,1.0208718577375e-09
8659,"ALDH4A1",-2.83682998502172,2.3030512386844e-09,9.78547219805099e-08,-3.17866777578398,1.82851406764201e-05,0.00049746862434435,-2.83682998502172,2.30305123868452e-09,9.64349063701349e-08
8671,"SLC4A4",-2.17153654349855,9.27859999401489e-13,7.81223965140248e-11,-2.99998596098824,5.42167675061527e-05,0.00128882100232002,-2.17153654349855,9.27859999401477e-13,7.67505298891418e-11
8714,"ABCC3",1.41570497064727,0.00222654824130535,0.0149204824529661,4.0370521671956,0.00011825975517899,0.00246200650564561,1.41570497064727,0.00222654824130542,0.0147957367853726
8728,"ADAM19",1.09137728847583,0.00098921347165118,0.00778885007741872,3.97870646767946,0.00014469123225333,0.0029005745948967,1.09137728847583,0.000989213471651246,0.00772296771179719
8744,"TNFSF9",2.8826447132642,2.15866714926455e-12,1.66687109951249e-10,6.23152217868641,1.40877893984396e-07,6.96452101853832e-06,2.8826447132642,2.15866714926458e-12,1.63760004624957e-10
8801,"SUCLG2",-1.80766206908927,8.22647228917194e-09,3.08470234143704e-07,-3.10970183512457,6.30072002049163e-05,0.0014667681295913,-1.80766206908927,8.22647228917219e-09,3.03883632533996e-07
8802,"SUCLG1",-2.26614821523027,1.92111780160786e-15,2.63654207092663e-13,-3.9333594296212,1.07283507820307e-06,4.20085118588909e-05,-2.26614821523027,1.92111780160768e-15,2.59024313190764e-13
8828,"NRP2",1.32154540389245,2.10412732996108e-06,4.24662404064499e-05,3.58422930820717,5.81677146092712e-06,0.00018289544636712,1.32154540389245,2.10412732996117e-06,4.19673798666663e-05
8854,"ALDH1A2",-1.96635560037959,2.76249403902298e-06,5.43158570079533e-05,-2.41523353020254,0.00331689777751392,0.036451075313676,-1.96635560037959,2.762494039023e-06,5.36696068128922e-05
8862,"APLN",2.18796839918931,9.42079003662069e-14,9.23506589018445e-12,3.42501916914349,3.14373751675629e-06,0.00010686794532113,2.18796839918931,9.4207900366217e-14,9.07289371884075e-12
8934,"RAB29",-1.85627888935127,4.44853186859422e-07,1.08439878089853e-05,-3.47463386488777,4.14631301520487e-06,0.00013466678260042,-1.85627888935127,4.44853186859416e-07,1.07106348543313e-05
8991,"SELENBP1",-2.66349708739017,2.20374255385354e-11,1.38734691784798e-09,-3.36004280600785,5.78894105464878e-06,0.00018236252468958,-2.66349708739017,2.20374255385363e-11,1.36298444282608e-09
8996,"NOL3",2.90647420932578,2.32592787108471e-16,3.84590772322488e-14,2.35083273603538,0.00283265057676146,0.0322065067950783,2.90647420932578,2.32592787108436e-16,3.77837174528078e-14
9056,"SLC7A7",-1.2430895772693,0.00853947654625583,0.0434541253692306,-3.64372853026047,3.57684426174782e-07,1.57748244691136e-05,-1.2430895772693,0.00853947654625559,0.0430743592492196
9058,"SLC13A2",-6.25135754784807,2.29838225194857e-26,1.3714346967714e-23,-9.94565142698295,7.42538263445307e-32,1.55552484463499e-28,-6.25135754784807,2.29838225194848e-26,1.34735164795745e-23
9066,"SYT7",-1.32789660082601,0.00227938901190488,0.0152003570453754,-6.21426990419891,0.00010464458336126,0.00223121955795346,-1.32789660082601,0.00227938901190496,0.0150725856044701
9068,"ANGPTL1",-2.11854564322725,7.16365401490589e-05,0.00087702040767679,-3.43541207485163,0.00252986426331135,0.0296904728213129,-2.11854564322725,7.16365401490573e-05,0.000867033636292405
9073,"CLDN8",-5.18016825362444,3.3710805643423e-18,6.90518054701997e-16,-12.6979711799535,1.22536435415759e-12,1.83356082243992e-10,-5.18016825362444,3.37108056434225e-18,6.78392227597411e-16
9099,"USP2",-3.51762046914048,8.04839190166515e-06,0.00013552899442754,-5.25627638270851,2.29876586914058e-11,2.65689773799497e-09,-3.51762046914048,8.04839190166531e-06,0.000133970948160683
9123,"SLC16A3",2.84910556285225,3.56080123118274e-16,5.61706162031631e-14,4.83648225743324,1.81537581760126e-11,2.18876858468917e-09,2.84910556285225,3.56080123118295e-16,5.51842333333789e-14
9124,"PDLIM1",1.35069631109699,0.00110458681233082,0.00851648843394842,2.4987192474483,0.00109865484632402,0.0154855816396503,1.35069631109699,0.00110458681233082,0.00844282539152858
9168,"TMSB10",1.54458859036608,1.75979903901635e-06,3.65931545628188e-05,3.2700830386025,5.04937128808131e-06,0.00016149315537586,1.54458859036608,1.75979903901634e-06,3.61697720168557e-05
9173,"IL1RL1",-2.15080688500686,3.52186021638274e-07,8.91771395011749e-06,-6.11818832505747,6.76020713454852e-11,7.03691374955892e-09,-2.15080688500686,3.52186021638289e-07,8.80987779174221e-06
