"Gene_ID","Gene_Symbol","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue"
23334,"SZT2",-0.912167771114403,0.393590924309969,0.0204736348416239,0.084391934750723,-1.68359180740377,-0.140743734825033,0,0,0,1
23335,"WDR7",0.156338689557641,0.318121713075177,0.623113156444831,0.795129333171237,-0.467168410769891,0.779845789885173,0,0,0,1
23336,"SYNM",2.01623426061013,0.321209212965021,3.45140237377538e-10,1.72993524927931e-08,1.38667577169623,2.64579274952403,0,0,0,1
23338,"JADE2",0.241684077985267,0.286383749211222,0.398715859048953,0.619912956597672,-0.319617756226279,0.802985912196813,0,0,0,1
23339,"VPS39",0.230350686844252,0.319716693636544,0.471227192723887,0.681931981288394,-0.3962825179396,0.856983891628104,0,0,0,1
23341,"DNAJC16",-0.570825598644953,0.182910748203068,0.00180368064118654,0.0124840996330175,-0.929324077508241,-0.212327119781665,0,0,0,1
23344,"ESYT1",0.897556938169181,0.372627853582918,0.016008483394879,0.0698971443047779,0.167219765510197,1.62789411082816,0,0,0,1
23345,"SYNE1",-1.0202339285999,0.26619791800373,0.000126788693929572,0.00140467704211374,-1.54197226064676,-0.498495596553043,0,0,0,1
23347,"SMCHD1",0.461368356537414,0.218863151259622,0.0350290791129935,0.126519441114517,0.0324044625256127,0.890332250549215,0,0,0,1
23348,"DOCK9",0.74776314381817,0.303974553864194,0.0138955175912981,0.0625160431909681,0.151983966027719,1.34354232160862,0,0,0,1
23350,"U2SURP",0.417382863114119,0.246138087149237,0.0899376982430131,0.242206225141815,-0.0650389229219666,0.899804649150205,0,0,0,1
23351,"KHNYN",0.418595061878261,0.296198326524047,0.157589397536781,0.352718766100335,-0.161942990389906,0.999133114146428,0,0,0,1
23352,"UBR4",0.137647317899471,0.350516404330541,0.694542069735275,0.841224463370528,-0.549352210578869,0.824646846377811,0,0,0,1
23353,"SUN1",0.260621540458714,0.348973215601639,0.455169862380213,0.668378921201525,-0.42335339368963,0.944596474607058,0,0,0,1
23354,"HAUS5",0.375405298349122,0.321123643462238,0.24238887807257,0.459545003742757,-0.253985477421146,1.00479607411939,0,0,0,1
23355,"VPS8",0.138012030388876,0.318172247593565,0.664458996353189,0.822143768728095,-0.485594115774672,0.761618176552424,0,0,0,1
23357,"ANGEL1",0.386328868267766,0.374691043075836,0.302512782400775,0.526701942808581,-0.348052081490619,1.12070981802615,0,0,0,1
23358,"USP24",-0.210733433021956,0.263843724546352,0.424461198885776,0.643210003352392,-0.727857630679713,0.306390764635801,0,0,0,1
23360,"FNBP4",0.866110907461216,0.319935492383519,0.00678651592282682,0.0360530315947494,0.23904886501343,1.493172949909,0,0,0,1
23361,"ZNF629",0.120147011020496,0.344658667813224,0.727391807522355,0.861563047714835,-0.555371564852977,0.795665586893969,0,0,0,1
23362,"PSD3",0.313279264832005,0.328910679826783,0.340856038590203,0.565771509086754,-0.331373821759075,0.957932351423085,0,0,0,1
23363,"OBSL1",-1.17473827679242,0.320269310184184,0.000244483696869849,0.00242380418007072,-1.80245459010691,-0.547021963477932,0,0,0,1
23365,"ARHGEF12",0.139738609121268,0.164437671975226,0.395438063387351,0.617094627682199,-0.182553305651786,0.462030523894322,0,0,0,1
23366,"MATCAP2",-1.07153337467495,0.384768263520702,0.00535475648728083,0.0299826336038237,-1.82566531356954,-0.317401435780358,0,0,0,1
23367,"LARP1",0.209073768594445,0.2432370358165,0.390038565108104,0.612289560700753,-0.267662061312174,0.685809598501064,0,0,0,1
23368,"PPP1R13B",-0.166615169980224,0.236182911889795,0.480530409204526,0.689547840283591,-0.629525171048019,0.296294831087571,0,0,0,1
23369,"PUM2",0.0595133637772874,0.19144199136986,0.755900278109236,0.876940582494135,-0.315706044436266,0.434732771990841,0,0,0,1
23370,"ARHGEF18",-0.732172759266242,0.242288561203649,0.00251190241739806,0.016345550334835,-1.20704961309142,-0.257295905441061,0,0,0,1
23371,"TNS2",0.326832733722608,0.302497556262353,0.279942945647279,0.501533372049993,-0.266051581962982,0.919717049408198,0,0,0,1
23373,"CRTC1",-0.807054964060342,0.304272332354275,0.00799194409520448,0.0409249457788234,-1.40341777696672,-0.210692151153962,0,0,0,1
23376,"UFL1",0.321434324714374,0.153962513176607,0.0368209266966992,0.130818591476046,0.0196733439189508,0.623195305509797,0,0,0,1
23378,"RRP8",0.325630475799765,0.254287501682947,0.200348156967062,0.409970283865062,-0.172763869217479,0.824024820817009,0,0,0,1
23379,"ICE1",-0.0341824182302499,0.217675064147612,0.875217935779008,0.941559357544751,-0.460817704292015,0.392452867831516,0,0,0,1
23380,"SRGAP2",0.41144717779858,0.342163810367689,0.229175302770836,0.443961294146435,-0.259181567335083,1.08207592293224,0,0,0,1
23381,"SMG5",0.238795994412483,0.359098543698569,0.506058574411003,0.709697654565567,-0.465024218137495,0.942616206962461,0,0,0,1
23382,"AHCYL2",-0.503124797185767,0.324800531641905,0.121375226672607,0.297329611414746,-1.13972214136336,0.133472546991829,0,0,0,1
23383,"MAU2",-0.0731524852986999,0.188876139154445,0.698531160302181,0.844008928609581,-0.443342915580388,0.297037944982988,0,0,0,1
23384,"SPECC1L",0.552039569864321,0.267454363346811,0.0390128372715766,0.135919918587253,0.027838650196482,1.07624048953216,0,0,0,1
23385,"NCSTN",-0.00343174683906146,0.335681886794083,0.9918431996712,0.997019448383418,-0.661356155217916,0.654492661539793,0,0,0,1
23386,"NUDCD3",0.638609230883603,0.235263866214251,0.00663882812713786,0.0354089538122748,0.177500526240021,1.09971793552718,0,0,0,1
23387,"SIK3",-0.473005220961348,0.218159471299033,0.0301463122480986,0.113600538860009,-0.900589927593752,-0.0454205143289438,0,0,0,1
23389,"MED13L",0.395251312160153,0.2544378287395,0.120320481845738,0.295474740993036,-0.103437668473837,0.893940292794143,0,0,0,1
23390,"ZDHHC17",0.444037766095538,0.253629840477022,0.0799921605639517,0.22348410710397,-0.0530675866440642,0.94114311883514,0,0,0,1
23392,"ECPAS",-0.151417543224109,0.307655892737661,0.622602519205182,0.794965277380602,-0.754412012621442,0.451576926173224,0,0,0,1
23394,"ADNP",0.217658882460649,0.190514853007671,0.253255703462866,0.471245742449602,-0.155743367954328,0.591061132875627,0,0,0,1
23395,"LARS2",-0.791273130508336,0.32594813287475,0.0151989105759895,0.0671671292350267,-1.43011973177092,-0.15242652924575,0,0,0,1
23396,"PIP5K1C",0.458846530937904,0.287458184543803,0.110439662400061,0.279464578438191,-0.104561157829218,1.02225421970503,0,0,0,1
23398,"PPWD1",0.767261038586193,0.253206945285931,0.00244413088591602,0.0159661902784912,0.270984545190364,1.26353753198202,0,0,0,1
23399,"CTDNEP1",0.530255225896283,0.225264430423893,0.0185764360377834,0.0783440998115215,0.088745055267524,0.971765396525042,0,0,0,1
23400,"ATP13A2",0.280939019582063,0.316328022264981,0.374473185017767,0.597871160875613,-0.339052511358084,0.90093055052221,0,0,0,1
23401,"FRAT2",0.0278949106724123,0.314508395810136,0.929325346129444,0.967574798599483,-0.588530217950922,0.644320039295747,0,0,0,1
23403,"FBXO46",-0.0398140940876098,0.293509637892932,0.892099291684382,0.949867705107835,-0.615082413473149,0.53545422529793,0,0,0,1
23404,"EXOSC2",-0.259578589097736,0.370727877342231,0.483810952145337,0.692322381972938,-0.986191876753491,0.467034698558019,0,0,0,1
23405,"DICER1",-0.316132468268892,0.249023925331454,0.204267664154668,0.414366171819425,-0.804210393207334,0.171945456669549,0,0,0,1
23406,"COTL1",-1.21309856812554,0.307810701332777,8.11243894539321e-05,0.000957793470234121,-1.8163964567938,-0.609800679457282,0,0,0,1
23408,"SIRT5",-0.223952612045161,0.253703139662193,0.377379528686558,0.601443047905539,-0.721201628547795,0.273296404457472,0,0,0,1
23410,"SIRT3",-0.212694798231341,0.286219255849951,0.457409994768926,0.670645819864009,-0.7736742313791,0.348284634916418,0,0,0,1
23411,"SIRT1",-1.48274402634558,0.480860738434861,0.00204566898819784,0.0138532169602569,-2.42521375525724,-0.540274297433917,0,0,0,1
23412,"COMMD3",0.836052024060344,0.284353461584538,0.00328015435836195,0.0201734313206236,0.278729480475356,1.39337456764533,0,0,0,1
23413,"NCS1",-1.78881006524059,0.323884483901232,3.33282815344774e-08,1.08280775886592e-06,-2.42361198883835,-1.15400814164283,0,0,0,1
23414,"ZFPM2",-0.214920075257993,0.377573844950366,0.569211358179007,0.758115623014838,-0.954951212865021,0.525111062349035,0,0,0,1
23416,"KCNH3",0.260851085911186,0.492505450881209,0.596360852876755,0.776954140574037,-0.704441860005644,1.22614403182802,0,0,0,1
23417,"MLYCD",0.95863561773039,0.321169539088079,0.00283738441355907,0.0179756512297021,0.329154888186426,1.58811634727435,0,0,0,1
23421,"ITGB3BP",0.14005442596451,0.348205324596394,0.687523645454406,0.83625451616254,-0.542415469469501,0.822524321398521,0,0,0,1
23423,"TMED3",0.505538391539747,0.250397308476967,0.0434929373560492,0.145910742565716,0.0147686850991258,0.996308097980368,0,0,0,1
23424,"TDRD7",0.389838123523837,0.319190591417793,0.221959820259872,0.435172932465298,-0.235763939859077,1.01544018690675,0,0,0,1
23426,"GRIP1",-0.18550468502445,0.560386705153069,0.740621994925917,0.869465072493351,-1.28384244453953,0.912833074490631,0,0,0,1
23428,"SLC7A8",-2.10605540967878,0.550076172027054,0.000128842121418355,0.00142050635519181,-3.18418489560546,-1.0279259237521,0,0,0,1
23429,"RYBP",-1.59280701683949,0.597033949045203,0.00763345276488914,0.0397017603986233,-2.76297205451581,-0.422641979163171,0,0,0,1
23431,"AP4E1",0.377601221068926,0.290861361041967,0.194212710091133,0.402609159003497,-0.192476571067631,0.947679013205483,0,0,0,1
23432,"GPR161",0.478685766868542,0.282904822052881,0.0906386896877962,0.243345570103655,-0.0757974954078176,1.0331690291449,0,0,0,1
23433,"RHOQ",0.322763364118839,0.300458134552009,0.282716295602287,0.503806181602748,-0.266123758465188,0.911650486702866,0,0,0,1
23435,"TARDBP",0.0505500134399941,0.194413476924399,0.794853817007765,0.896319517225207,-0.330493399441037,0.431593426321025,0,0,0,1
23438,"HARS2",-0.211698011297779,0.256010519128677,0.408287293599939,0.628173219025797,-0.713469408453388,0.29007338585783,0,0,0,1
23443,"SLC35A3",-0.166470917108726,0.209204305938182,0.426186832895717,0.644511493196807,-0.576503822158262,0.24356198794081,0,0,0,1
23446,"SLC44A1",-0.230652804624554,0.251385013247139,0.35886599369771,0.583438267834292,-0.723358376842071,0.262052767592963,0,0,0,1
23450,"SF3B3",0.321987722785044,0.221285243821506,0.145647127580599,0.335169861950712,-0.111723385415272,0.75569883098536,0,0,0,1
23451,"SF3B1",-0.231454297882011,0.254474975524248,0.363066960120441,0.587169464232206,-0.730216084876249,0.267307489112227,0,0,0,1
23452,"ANGPTL2",0.936099758476064,0.44734283213751,0.0363868442536876,0.129823715552387,0.0593239187443974,1.81287559820773,0,0,0,1
23456,"ABCB10",0.418323905434268,0.280218704406596,0.135477004617598,0.319286218014172,-0.130894662997135,0.967542473865671,0,0,0,1
23457,"ABCB9",0.10265193138578,0.386835147361455,0.790729445777394,0.895378609538443,-0.655531025396916,0.860834888168476,0,0,0,1
23460,"ABCA6",-1.12699311758481,0.34503210999215,0.00108946311810664,0.00833994907503776,-1.80324362667929,-0.450742608490333,0,0,0,1
23461,"ABCA5",0.207326013031864,0.216033753160796,0.337209904953869,0.56130878376457,-0.216092362608312,0.63074438867204,0,0,0,1
23462,"HEY1",1.94703020551935,0.419355972652531,3.43543292457853e-06,6.4692656595101e-05,1.12510760241863,2.76895280862007,0,0,0,1
23463,"ICMT",-0.261411272261798,0.208734095622209,0.21043689963906,0.421650019879304,-0.670522582026867,0.147700037503271,0,0,0,1
23464,"GCAT",-1.51172309259452,0.493879704484344,0.00220662776974055,0.0146981953228453,-2.47970952607912,-0.543736659109921,0,0,0,1
23466,"CBX6",0.0144694956198477,0.297814660158894,0.961249568245705,0.981921108946366,-0.56923651235962,0.598175503599316,0,0,0,1
23468,"CBX5",0.101817996582821,0.364009562904921,0.779698146994003,0.889246330225017,-0.611627636738991,0.815263629904633,0,0,0,1
23469,"PHF3",0.0185796781851741,0.208637596274008,0.929040268203812,0.967427396987333,-0.39034249633289,0.427501852703238,0,0,0,1
23471,"TRAM1",0.453779223371066,0.264864117456587,0.0866660191553346,0.236016549438775,-0.0653449076408311,0.972903354382963,0,0,0,1
23473,"CAPN7",-0.371190299441396,0.188899062144189,0.0494120058916481,0.158889118873621,-0.7414256579574,-0.000954940925392167,0,0,0,1
23474,"ETHE1",-0.0997606358881099,0.28689093838187,0.728042833693754,0.861826297339147,-0.662056542607475,0.462535270831255,0,0,0,1
23475,"QPRT",-1.47049197280911,0.401332197056349,0.000248280675992688,0.00245602960705019,-2.25708862487589,-0.683895320742334,0,0,0,1
23476,"BRD4",0.0271525291520897,0.246215994081991,0.912187867932174,0.958166798327322,-0.45542195166634,0.509727009970519,0,0,0,1
23478,"SEC11A",0.254288381280614,0.183549036775125,0.165930947360459,0.364550588766673,-0.105461120195649,0.614037882756877,0,0,0,1
23479,"ISCU",-0.607761611958578,0.340373505027201,0.0741684830124081,0.211553555417029,-1.27488142310356,0.0593581991863988,0,0,0,1
23480,"SEC61G",1.54567183550566,0.318559950763672,1.22185950958735e-06,2.63168239101696e-05,0.92130580509201,2.17003786591931,0,0,0,1
23481,"PES1",0.764169868942889,0.309157399502591,0.0134441259732837,0.0609301346211039,0.158232500363749,1.37010723752203,0,0,0,1
23483,"TGDS",0.0698643065330012,0.319597225236101,0.826960792096437,0.913927242609529,-0.556534744488692,0.696263357554695,0,0,0,1
23484,"LEPROTL1",0.801594103103374,0.263115069165066,0.00231481373815026,0.015276864234694,0.285898043750079,1.31729016245667,0,0,0,1
23491,"CES3",0.660396473349048,0.377640189564826,0.080335071063929,0.224024356391924,-0.0797646973128895,1.40055764401099,0,0,0,1
23492,"CBX7",-0.342778076192959,0.325695083909088,0.292592737537003,0.515892229660182,-0.981128710596522,0.295572558210604,0,0,0,1
23493,"HEY2",0.967529583289196,0.382971351864704,0.0115246105876523,0.0546173372770883,0.21691952652376,1.71813964005463,0,0,0,1
23498,"HAAO",-0.568499065938768,0.322919724531336,0.0783236493423217,0.220283221544122,-1.20141009591778,0.0644119640402459,0,0,0,1
23499,"MACF1",0.297266193030747,0.176827516047825,0.0927418935512969,0.246780925745438,-0.0493093698986685,0.643841755960162,0,0,0,1
23500,"DAAM2",0.183442582211748,0.373744842888424,0.623551608615409,0.795129333171237,-0.549083849257144,0.91596901368064,0,0,0,1
23503,"ZFYVE26",0.163781792932071,0.242252408124061,0.498990417853138,0.704638437778997,-0.311024202159187,0.638587788023329,0,0,0,1
23505,"TMEM131",0.586290318077097,0.264979904701494,0.0269263337548794,0.104114642390892,0.0669392482353131,1.10564138791888,0,0,0,1
23506,"BICRAL",0.042909258139687,0.231688500715981,0.853070314641467,0.928325024399588,-0.411191858895718,0.497010375175092,0,0,0,1
23507,"LRRC8B",-0.238424161018211,0.337463832665714,0.479866267593023,0.688961440310587,-0.899841119127862,0.42299279709144,0,0,0,1
23508,"TTC9",-0.319004917383779,0.296848073185461,0.282535779101729,0.503806181602748,-0.900816449707393,0.262806614939835,0,0,0,1
23509,"POFUT1",0.111160885675435,0.170357210375478,0.514068051050366,0.71656684208384,-0.222733111167215,0.445054882518085,0,0,0,1
23510,"KCTD2",-0.177130542400507,0.320996681269665,0.581075624239367,0.767049406855237,-0.806272476845934,0.452011392044919,0,0,0,1
23511,"NUP188",0.130492786398821,0.314004919032169,0.677720575605861,0.8304740998722,-0.484945545872646,0.745931118670288,0,0,0,1
23512,"SUZ12",-0.275785061573185,0.285692052632886,0.334383138892951,0.558880359699227,-0.835731195402963,0.284161072256593,0,0,0,1
23513,"SCRIB",-2.09379149511995,0.633774285440429,0.000954225053129037,0.00750185382318049,-3.3359662689108,-0.851616721329101,0,0,0,1
23514,"SPIDR",0.227868575316599,0.254020840113019,0.369693958273895,0.593825186038704,-0.270003122627526,0.725740273260724,0,0,0,1
23515,"MORC3",-0.184848653902249,0.297670175519678,0.534609625334706,0.733666208782398,-0.768271477192534,0.398574169388036,0,0,0,1
23516,"SLC39A14",1.61773292233487,0.443059263934646,0.000260937729333908,0.00255684840451242,0.749352722006138,2.4861131226636,0,0,0,1
23517,"MTREX",-0.0652166672869583,0.318670731404206,0.837843866210751,0.918800231648601,-0.689799823766239,0.559366489192323,0,0,0,1
23518,"R3HDM1",0.151896185975885,0.272640314797671,0.57743839281715,0.764193350054341,-0.382469011761213,0.686261383712983,0,0,0,1
23521,"RPL13A",0.533220997738306,0.287078623397566,0.0632536907319303,0.188882236086757,-0.029442764852261,1.09588476032887,0,0,0,1
23522,"KAT6B",-0.237303054752171,0.24442894686731,0.331624586043598,0.555964360088227,-0.716374987391153,0.241768877886811,0,0,0,1
23523,"CABIN1",0.0105049229523459,0.218581003839211,0.96166871674412,0.981989241783779,-0.417905972277119,0.438915818181811,0,0,0,1
23524,"SRRM2",0.215474219210539,0.250693518732881,0.3900578130059,0.612289560700753,-0.275876048663525,0.706824487084603,0,0,0,1
23526,"ARHGAP45",0.322162966113887,0.496946298432403,0.516800458231436,0.718797253799717,-0.651833881064116,1.29615981329189,0,0,0,1
23527,"ACAP2",0.475949187135097,0.211320516556466,0.0243057146870361,0.0961884212284439,0.0617685854900235,0.89012978878017,0,0,0,1
23528,"ZNF281",-0.33086995244078,0.245361953311595,0.177498460646825,0.380876095564759,-0.811770544107904,0.150030639226344,0,0,0,1
23529,"CLCF1",0.456890606743264,0.381852373903153,0.231497166694047,0.446470647766534,-0.291526293518038,1.20530750700457,0,0,0,1
23530,"NNT",-0.709205600385751,0.253647833422269,0.0051735450720257,0.0291009212374312,-1.20634621865001,-0.212064982121489,0,0,0,1
23531,"MMD",0.489643103117365,0.259855391574733,0.0595256618717176,0.1812930876477,-0.0196641055576646,0.998950311792395,0,0,0,1
23534,"TNPO3",0.0608400011246988,0.243682272061631,0.802843041710083,0.900410308715442,-0.416768475786989,0.538448478036387,0,0,0,1
23536,"ADAT1",-0.0373958731156466,0.319333637111892,0.906776084403734,0.955706753491629,-0.663278300907138,0.588486554675845,0,0,0,1
23541,"SEC14L2",0.300983209686953,0.401314327780386,0.453258510902457,0.666588623745399,-0.485578419242506,1.08754483861641,0,0,0,1
23543,"RBFOX2",0.439686300157352,0.552665989846967,0.426280096140491,0.644511493196807,-0.643519135422883,1.52289173573759,0,0,0,1
23545,"ATP6V0A2",0.303383924737651,0.240317125445838,0.206793537093441,0.417928779925552,-0.167628986004386,0.774396835479688,0,0,0,1
23548,"TTC33",0.0454022294250583,0.298516924017347,0.879113862852493,0.943642402104941,-0.539680190424622,0.630484649274738,0,0,0,1
23549,"DNPEP",0.413603218721847,0.256158768646499,0.106389503030222,0.272760918303192,-0.088458742149419,0.915665179593113,0,0,0,1
23550,"PSD4",0.187880004694334,0.313955529540779,0.549553909249582,0.74385645745085,-0.427461525952794,0.803221535341462,0,0,0,1
23551,"RASD2",2.80773795436745,0.474403217335382,3.24963816156843e-09,1.29429272054232e-07,1.87792473424017,3.73755117449473,0,0,0,1
23552,"CDK20",0.310563744639484,0.263483207264321,0.238523569543853,0.455235686993076,-0.205853852129687,0.826981341408655,0,0,0,1
23554,"TSPAN12",-0.592061115632301,0.32517947565805,0.068649271044412,0.199783751671014,-1.2294011764337,0.0452789451690963,0,0,0,1
23555,"TSPAN15",0.654268020914719,0.362176338697777,0.0708417973499527,0.204618670451888,-0.0555845589855041,1.36412060081494,0,0,0,1
23556,"PIGN",0.138904469315748,0.322837886816066,0.667005979676346,0.823556925272544,-0.49384616168876,0.771655100320256,0,0,0,1
23557,"SNAPIN",0.2271846899839,0.27832045002312,0.414345613087955,0.633881934999538,-0.318313368222395,0.772682748190195,0,0,0,1
23558,"WBP2",0.275917626594854,0.17204964654136,0.108778134254586,0.276936477370579,-0.0612934841790578,0.613128737368766,0,0,0,1
23559,"WBP1",-0.181120930913062,0.31874926211875,0.569882983014802,0.758737262761783,-0.805858004764529,0.443616142938405,0,0,0,1
23560,"GTPBP4",-0.205840213978752,0.247209588194462,0.405039525984542,0.625212639051835,-0.690362103472876,0.278681675515372,0,0,0,1
23562,"CLDN14",-0.379532221251446,0.312855220102654,0.225082360127541,0.439354869949228,-0.992717185027999,0.233652742525107,0,0,0,1
23564,"DDAH2",-0.359123047122941,0.48662474679706,0.460521961703002,0.672867101174857,-1.3128900248311,0.59464393058522,0,0,0,1
23567,"ZNF346",-0.127933450910992,0.31207768970569,0.681849203116375,0.833185862390618,-0.739594483112611,0.483727581290627,0,0,0,1
23568,"ARL2BP",0.377660397866869,0.286896880647056,0.188052282354911,0.394570327262879,-0.184647155478247,0.939967951211985,0,0,0,1
23576,"DDAH1",-1.12865410092319,0.262157310548751,1.66793411262865e-05,0.000250431577289221,-1.64247298788262,-0.614835213963756,0,0,0,1
23580,"CDC42EP4",-0.539727623539249,0.283036935742702,0.0565314832186279,0.174980254416152,-1.09446982388952,0.0150145768110245,0,0,0,1
23582,"CCNDBP1",0.278075447030913,0.245840911720968,0.258004801496233,0.476270363988733,-0.203763885868675,0.759914779930501,0,0,0,1
23583,"SMUG1",0.500106576543617,0.318028687083732,0.115829927684745,0.288515594859304,-0.123218196191056,1.12343134927829,0,0,0,1
23585,"TMEM50A",0.400358248408378,0.219488039530864,0.0681437629082599,0.198742393519372,-0.029830404109419,0.830546900926175,0,0,0,1
23586,"RIGI",0.435482150679565,0.391299758108733,0.265746275923145,0.485216153122472,-0.331451282372787,1.20241558373192,0,0,0,1
23587,"ELP5",0.409305641120906,0.591982056893715,0.489304390560103,0.696836431588614,-0.750957869884717,1.56956915212653,0,0,0,1
23588,"KLHDC2",-0.237533961575104,0.187984775819908,0.206380512966578,0.417436012050461,-0.60597735182396,0.130909428673752,0,0,0,1
23589,"CARHSP1",0.891518772716929,0.349008810380907,0.0106361641090078,0.0511803714067638,0.207474074083182,1.57556347135068,0,0,0,1
23590,"PDSS1",0.106794660569433,0.29134994599957,0.713953844923401,0.853465705390745,-0.464240740487414,0.67783006162628,0,0,0,1
23592,"LEMD3",0.55602978397455,0.245413779280127,0.0234708100445271,0.0937154322007213,0.075027615275639,1.03703195267346,0,0,0,1
23593,"HEBP2",-0.17472393680264,0.22470885276923,0.43683023119529,0.653476312793309,-0.615145195237644,0.265697321632364,0,0,0,1
23595,"ORC3",-0.373237598746575,0.312807359878082,0.232796240641594,0.447567619074664,-0.986328758206675,0.239853560713525,0,0,0,1
23596,"OPN3",0.860581465190334,0.491105899063688,0.0797164277116309,0.222942829631253,-0.101968409569657,1.82313133995033,0,0,0,1
23597,"ACOT9",0.474951063598248,0.257261424285613,0.0648659795358067,0.192090490244077,-0.0292720626130314,0.979174189809527,0,0,0,1
23598,"PATZ1",-0.583103272689785,0.217015127803266,0.00721132418834034,0.0379509305352821,-1.00844510728454,-0.157761438095027,0,0,0,1
23600,"AMACR",-0.263607092443538,0.398492343579294,0.508284624423817,0.711651255566597,-1.04463773397392,0.517423549086839,0,0,0,1
23603,"CORO1C",1.19143815158983,0.288755017662654,3.68933156992328e-05,0.000492507500567085,0.625488716615801,1.75738758656386,0,0,0,1
23604,"DAPK2",0.53649886614457,0.377170847412394,0.15490166101751,0.348438287537385,-0.202742410802174,1.27574014309131,0,0,0,1
23607,"CD2AP",-0.470165803882459,0.249138400438676,0.0591378478415947,0.180482273586444,-0.958468095908182,0.0181364881432639,0,0,0,1
23608,"MKRN1",0.140366525428505,0.234542727710142,0.549527112364998,0.74385645745085,-0.319328773719158,0.600061824576168,0,0,0,1
23609,"MKRN2",-0.255216613728467,0.263641478278971,0.333022277143586,0.557573495930333,-0.771944415986149,0.261511188529215,0,0,0,1
23612,"PHLDA3",1.8767886457739,0.30713844861527,9.92806691927709e-10,4.56860499223935e-08,1.27480834822046,2.47876894332733,0,0,0,1
23613,"ZMYND8",-0.0177335303342254,0.342034217862087,0.958650413711645,0.980912463237012,-0.688108278824242,0.652641218155791,0,0,0,1
23616,"SH3BP1",0.587426897272525,0.366417989256878,0.108899193356497,0.277140019634891,-0.13073916495854,1.30559295950359,0,0,0,1
23621,"BACE1",-0.0254903756913769,0.220166343806985,0.907828642433742,0.956045738181219,-0.457008480160931,0.406027728778177,0,0,0,1
23623,"RUSC1",-0.0637617726892881,0.307672627247451,0.835823197863238,0.917932027461329,-0.666789041123109,0.539265495744533,0,0,0,1
23633,"KPNA6",-0.0341579847875353,0.296084762888184,0.90815537496887,0.956165775472847,-0.614473456419457,0.546157486844387,0,0,0,1
23635,"SSBP2",0.106149217013394,0.314802897706079,0.735971692711995,0.867101217479537,-0.510853124719368,0.723151558746156,0,0,0,1
23636,"NUP62",0.567516578425226,0.280228776598248,0.0428478352798871,0.144501591565462,0.0182782688609392,1.11675488798951,0,0,0,1
23637,"RABGAP1",0.425072715764584,0.227318645619955,0.0614918524369854,0.185181609943074,-0.0204636426649514,0.870609074194119,0,0,0,1
23640,"HSPBP1",-0.265660879223984,0.257608871155584,0.302420448941264,0.526610735400837,-0.770564988786948,0.23924323033898,0,0,0,1
23641,"LDOC1",-0.448002400025373,0.463838113164261,0.33411454229863,0.55863918326047,-1.35710839648434,0.461103596433592,0,0,0,1
23642,"SNHG1",0.898188509193301,0.303590647452564,0.00309088775727548,0.0192530890020119,0.303161774143079,1.49321524424352,0,0,0,1
23643,"LY96",1.67148928386515,0.390138964137695,1.83279672881441e-05,0.000272754948064069,0.906830965189504,2.4361476025408,0,0,0,1
23644,"EDC4",0.309821200715264,0.388339970190133,0.424981221975701,0.643822675943638,-0.451311154614755,1.07095355604528,0,0,0,1
23645,"PPP1R15A",0.0958201030933984,0.43644327965242,0.826223453867863,0.913816010278813,-0.759593006319888,0.951233212506685,0,0,0,1
23646,"PLD3",-0.452224611584601,0.309051973683012,0.143395168227977,0.331803035437158,-1.05795534935432,0.153506126185123,0,0,0,1
23647,"ARFIP2",0.396201383210277,0.283071632302951,0.161617970210688,0.358757493743797,-0.158608821148472,0.951011587569026,0,0,0,1
23648,"SSBP3",-0.506408607023513,0.273175513900796,0.0637699583245955,0.18990580615498,-1.04182277572729,0.0290055616802679,0,0,0,1
23649,"POLA2",0.29691344823903,0.421295282314017,0.480957558835511,0.690013914213577,-0.528810131953078,1.12263702843114,0,0,0,1
23650,"TRIM29",0.356863712400777,0.571378316741911,0.532255661672557,0.731241398647961,-0.763017209960488,1.47674463476204,0,0,0,1
23654,"PLXNB2",-0.369713613934775,0.320255630785937,0.248322762336656,0.465600862826468,-0.997403116121368,0.257975888251818,0,0,0,1
23657,"SLC7A11",0.436317817998815,0.396111649617943,0.270678186512024,0.491454806518093,-0.340046749109102,1.21268238510673,0,0,0,1
23658,"LSM5",-0.32606061850296,0.290189082434063,0.26117666387895,0.480085344665763,-0.894820768780448,0.242699531774528,0,0,0,1
23659,"PLA2G15",-0.812368938248068,0.351624691983217,0.0208699127085423,0.0855910902562971,-1.50154067061016,-0.123197205885973,0,0,0,1
23660,"ZKSCAN5",0.0504108537547167,0.213811295263498,0.81360909905295,0.907118477977536,-0.368651584449599,0.469473291959032,0,0,0,1
23670,"CEMIP2",1.37896839569713,0.314146340025763,1.13573276772891e-05,0.000178266413356099,0.763252883371561,1.9946839080227,0,0,0,1
23673,"STX12",0.208182457860232,0.205556772421701,0.311168347233952,0.535916472714069,-0.194701412864598,0.611066328585062,0,0,0,1
23677,"SH3BP4",-0.452954760775777,0.31336107334437,0.148325259724888,0.338903487014178,-1.06713117868756,0.161221657136003,0,0,0,1
23678,"SGK3",-0.355659292961179,0.297269839510994,0.231533078857054,0.446476044369231,-0.938297472092729,0.226978886170371,0,0,0,1
