"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0001765","membrane raft assembly",10,0.879993956879641,1.8183387257892,0.00061272874743657,0.0198984507040451,0.0133621985139064,859,"tags=60%, list=6%, signal=56%","858/857/6281/302/8826/23180",0.477270815362862
"GO:0034389","lipid droplet organization",33,0.675694112295244,1.81610873784739,0.00273933292589832,0.0521093816777681,0.03499246814596,66,"tags=9%, list=0%, signal=9%","29923/123/57674",0.431707695803346
"GO:0015711","organic anion transport",293,-0.579158731804073,-1.81570934634532,4.34445181072378e-06,0.000472901624878415,0.000317562682801716,1289,"tags=24%, list=10%, signal=22%","6583/66035/25874/118980/117247/6567/8529/3177/6582/22925/124935/9075/8501/6555/4036/6505/55630/8604/9194/292/159963/284439/113278/762/56606/1579/6519/788/1468/2348/51629/1497/3993/123096/5997/9356/634/5243/94097/6581/283375/9058/9963/9122/57393/368/6514/55867/5465/9121/116085/11001/5825/11136/846/65010/9376/387700/59272/18/51660/2168/388323/8671/220963/83697/115111/153201/213/6521/64849",0.610526878385931
"GO:0009713","catechol-containing compound biosynthetic process",12,-0.916174060000392,-1.81550312037933,0.000788248336577557,0.0235194097583903,0.0157937432816129,685,"tags=58%, list=5%, signal=55%","5053/9365/2643/1644/217/2625/1610",0.477270815362862
"GO:0042423","catecholamine biosynthetic process",12,-0.916174060000392,-1.81550312037933,0.000788248336577557,0.0235194097583903,0.0157937432816129,685,"tags=58%, list=5%, signal=55%","5053/9365/2643/1644/217/2625/1610",0.477270815362862
"GO:0050863","regulation of T cell activation",253,0.498567068296701,1.81506986773295,1.06958407888744e-06,0.000179629006162867,0.000120624388044241,2038,"tags=30%, list=15%, signal=26%","140885/857/10457/11314/567/5699/3133/3958/5696/639/6352/939/6541/55824/4690/301/5788/912/3561/3071/864/80381/865/60/923/1029/7805/26191/867/6932/56253/1445/84695/10385/914/100133941/4067/5698/942/2494/51571/916/5683/29126/6602/8744/3956/283234/3606/9231/7409/27166/6604/5880/9840/7494/64115/114548/11006/399/604/5682/3659/11148/7037/861/7040/7532/3600/3077/79626/23240/196528/7412/23149/7133/8477",0.643551836150722
"GO:0044273","sulfur compound catabolic process",28,-0.781323560176034,-1.81441568533066,0.00493994754575557,0.0775525402360425,0.0520780463416205,788,"tags=32%, list=6%, signal=30%","2678/8802/8801/38/1800/7263/2326/8803/189",0.407017918923954
"GO:0071384","cellular response to corticosteroid stimulus",49,-0.714764805605684,-1.81437492590091,0.0022329185998496,0.0444918492539523,0.0298771462574849,619,"tags=22%, list=5%, signal=21%","678/9131/6340/6752/6337/4537/358/5105/445/5106/6338",0.431707695803346
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production",44,0.643341484678196,1.81151880348154,0.00166095801015465,0.037841516215849,0.0254113176580421,1817,"tags=36%, list=13%, signal=32%","140885/10457/50856/54209/23208/7128/7099/26191/409/29126/64115/10270/8841/11006/2000/6376",0.45505986738723
"GO:0006790","sulfur compound metabolic process",218,-0.594079567544296,-1.81126568719931,5.52348535811147e-05,0.00364798280168306,0.00244969174215639,1918,"tags=36%, list=14%, signal=32%","4357/2182/10157/4144/109703458/55256/8876/25974/80704/3158/2181/2938/2180/2946/10965/55/50507/123876/23305/6821/686/54677/100131187/10768/80221/122970/4522/4482/9524/27233/2939/6505/23205/53354/1738/5095/84693/84869/56922/27284/2690/9027/10327/2678/1743/4594/64087/641371/55902/8802/8801/38/1468/4780/5164/191/348158/1497/2639/670/1800/5160/3029/11001/5162/501/84649/7263/635/2326/84836/594/8803/23743/10249/6296/1491/2947/189",0.557332238758646
"GO:0050867","positive regulation of cell activation",255,0.496257592652009,1.81118910809762,7.38569393337369e-07,0.000135665965438658,9.11023470487374e-05,1799,"tags=26%, list=13%, signal=23%","2214/140885/857/4208/567/3133/6688/6352/939/10673/4345/64581/6541/3603/4690/301/5788/912/3561/3071/864/80381/865/59/54209/60/923/7099/7305/1050/3635/1445/914/100133941/4067/942/3566/2494/51571/916/29126/6602/8744/283234/3606/7409/558/7293/5341/6604/9840/7494/64115/114548/11006/399/604/65992/952/8660/11148/7037/861/7040/7532/3600/84787",0.659444398037935
"GO:0007029","endoplasmic reticulum organization",80,0.577932546749512,1.81034925281715,0.00035112229974674,0.0138516568987338,0.00930165830396914,1861,"tags=22%, list=14%, signal=20%","858/23023/80856/221035/23344/25923/57488/29927/283820/10162/9451/662/80346/9980/23471/80124/6252/56926",0.49849310876659
"GO:0050819","negative regulation of coagulation",39,-0.747354184904599,-1.8080211799345,0.0035106434545081,0.0631908090837036,0.0424338632082123,852,"tags=23%, list=6%, signal=22%","84830/3273/634/2160/350/7103/5624/5340/3827",0.431707695803346
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway",50,0.60899336790216,1.80668264047555,0.00501720525453838,0.0777623364493528,0.0522189285988079,2234,"tags=34%, list=17%, signal=28%","8996/307/834/7128/7805/102/10010/90268/114769/83643/8904/7186/147138/837/22900/29108/4898",0.407017918923954
"GO:0032814","regulation of natural killer cell activation",23,0.750042253207696,1.8058800861487,0.00219739264074715,0.0440828462194941,0.0296024927268906,1173,"tags=30%, list=9%, signal=28%","2214/3133/639/7305/26191/3606/558",0.431707695803346
"GO:0032635","interleukin-6 production",99,0.557174061895641,1.80516467277968,0.000177301324646775,0.00814200926776362,0.00546751833879239,1978,"tags=32%, list=15%, signal=28%","140885/4828/7098/4345/64581/3603/3071/54209/23208/7128/7805/7099/7305/26191/1445/338382/23765/409/7097/51284/131450/10865/64170/7494/11006/2000/7040/6376/4615/64135/9181/114899",0.518848077743792
"GO:0032675","regulation of interleukin-6 production",99,0.557174061895641,1.80516467277968,0.000177301324646775,0.00814200926776362,0.00546751833879239,1978,"tags=32%, list=15%, signal=28%","140885/4828/7098/4345/64581/3603/3071/54209/23208/7128/7805/7099/7305/26191/1445/338382/23765/409/7097/51284/131450/10865/64170/7494/11006/2000/7040/6376/4615/64135/9181/114899",0.518848077743792
"GO:0110096","cellular response to aldehyde",20,-0.818876478837535,-1.80413592465785,0.00481834306482849,0.0759308861529809,0.0509890739336153,803,"tags=45%, list=6%, signal=42%","10327/9131/25953/6340/3029/6337/145226/217/6338",0.407017918923954
"GO:0032720","negative regulation of tumor necrosis factor production",42,0.637424173292516,1.80410196888022,0.00200400324615017,0.041477222115742,0.0278527652207247,1817,"tags=36%, list=13%, signal=31%","140885/10457/50856/54209/23208/7128/7099/26191/409/64115/10270/8841/11006/2000/6376",0.431707695803346
"GO:0007249","canonical NF-kappaB signal transduction",281,0.490744452472938,1.80319495914564,2.35441407261168e-07,5.765006066416e-05,3.8713142364227e-05,1866,"tags=26%, list=14%, signal=23%","60401/140885/857/10783/7422/307/84166/10346/7098/6688/330/4869/4345/834/64581/2280/11040/8717/948/54209/2697/7188/3275/7128/7099/54503/1894/356/10135/3162/10392/7114/409/7097/51135/51284/9572/2597/7088/3956/51246/64170/5971/10010/10318/11214/114769/11006/4055/8454/399/80833/51026/65992/10769/10616/23636/958/8904/3654/7037/1524/7040/4791/7186/147138/10549/6376/353376/3611/7132/4615",0.690132458796796
"GO:0043122","regulation of canonical NF-kappaB signal transduction",269,0.490505343202678,1.80317815769337,5.07326285811245e-07,0.000102829789930983,6.90522134932725e-05,1866,"tags=25%, list=14%, signal=22%","60401/140885/857/10783/7422/307/84166/10346/7098/6688/330/4345/834/64581/2280/11040/8717/948/54209/2697/7188/3275/7128/7099/54503/1894/356/10135/3162/10392/7114/409/7097/51135/51284/9572/2597/7088/3956/51246/64170/10010/10318/11214/114769/11006/4055/8454/399/80833/51026/65992/10769/10616/23636/958/8904/3654/7037/1524/7040/7186/147138/6376/353376/3611/7132/4615",0.659444398037935
"GO:1902476","chloride transmembrane transport",61,-0.691768550921151,-1.80248560418187,0.00199682589401675,0.0414747088516977,0.0278510775148034,1058,"tags=25%, list=8%, signal=23%","1184/6505/55248/2555/9481/7809/846/65010/1188/6559/6557/53405/83697/115111/6521",0.431707695803346
"GO:0050918","positive chemotaxis",46,0.627801158295147,1.79942760835237,0.00122028595630528,0.0303933934371289,0.0204097576569424,275,"tags=20%, list=2%, signal=19%","7422/7424/1012/10457/3958/3627/6352/3603/4233",0.45505986738723
"GO:0032608","interferon-beta production",51,0.631955155085375,1.79825804505432,0.000556894320932958,0.0191428351955785,0.0128547879333297,2185,"tags=33%, list=16%, signal=28%","140885/7098/4938/8717/4939/7099/4940/9636/7097/51284/80342/5971/3665/3659/64135/29108/29110",0.477270815362862
"GO:0032648","regulation of interferon-beta production",51,0.631955155085375,1.79825804505432,0.000556894320932958,0.0191428351955785,0.0128547879333297,2185,"tags=33%, list=16%, signal=28%","140885/7098/4938/8717/4939/7099/4940/9636/7097/51284/80342/5971/3665/3659/64135/29108/29110",0.477270815362862
"GO:0098581","detection of external biotic stimulus",16,0.781617417532023,1.79818515445629,0.00354645026066381,0.0633618073926501,0.0425486919144101,906,"tags=50%, list=7%, signal=47%","64581/912/54209/7099/10392/7097/23643/949",0.431707695803346
"GO:0002696","positive regulation of leukocyte activation",242,0.502403287549388,1.79813891138661,4.02742832924228e-07,8.76786063677264e-05,5.88778976380331e-05,1799,"tags=27%, list=13%, signal=24%","2214/140885/857/4208/567/3133/6688/6352/939/10673/4345/64581/6541/3603/4690/301/5788/912/3561/3071/864/80381/865/54209/60/923/7099/7305/1050/3635/1445/914/100133941/4067/942/3566/2494/51571/916/29126/6602/8744/283234/3606/7409/558/7293/6604/9840/7494/64115/114548/11006/399/604/65992/952/8660/11148/7037/861/7040/7532/3600/84787",0.674962860011025
"GO:0043648","dicarboxylic acid metabolic process",77,-0.663511012961625,-1.79561744563444,0.00157645309874724,0.0363387894683775,0.0244022072800272,2645,"tags=58%, list=20%, signal=47%","471/81889/8942/56267/92259/200895/2805/56954/728294/23475/2744/2746/443/8528/441024/6573/23498/2806/51011/10840/122970/4522/5264/55753/3417/1738/2271/4190/2678/1743/8802/8801/84706/6390/130013/79944/6470/9380/130752/7915/8803/112817/5105/445/5106",0.45505986738723
"GO:0009072","aromatic amino acid metabolic process",24,-0.804353066487605,-1.79431662352385,0.00389399804593313,0.0671229340586362,0.0450743619725637,685,"tags=38%, list=5%, signal=36%","5053/130013/2639/10841/3081/144193/125061/389434/3242",0.431707695803346
"GO:0009081","branched-chain amino acid metabolic process",25,-0.786448035366868,-1.79418722739786,0.00367664585953738,0.0652904596990085,0.0438438196288821,1342,"tags=64%, list=10%, signal=58%","9673/549/1738/152926/5095/56922/64087/38/36/11112/27034/4329/5096/594/26275/1892",0.431707695803346
"GO:0006814","sodium ion transport",152,-0.611781597142258,-1.7939722397291,6.78944416165848e-05,0.00429122072927189,0.00288163858103106,1394,"tags=23%, list=10%, signal=21%","6524/482/4704/6583/389015/10768/11261/6549/6575/6555/254428/159963/53373/55283/1259/6569/6561/340024/29098/6526/9058/9963/6340/6337/5652/1188/6559/6326/6557/8671/65266/476/83697/6338/64849",0.538434096309916
"GO:0042219","modified amino acid catabolic process",26,-0.765851363764015,-1.79351622330001,0.00856857777023471,0.104004454952158,0.0698410240109225,1490,"tags=42%, list=11%, signal=38%","2806/29958/10840/2678/1733/1800/64902/635/112817/1757/8659",0.380730400722792
"GO:0051251","positive regulation of lymphocyte activation",219,0.503469824070817,1.79243351352779,2.52287089285642e-06,0.000322379024091523,0.000216483814780346,2811,"tags=39%, list=21%, signal=32%","2214/140885/857/4208/567/3133/6688/6352/939/10673/64581/6541/4690/301/5788/912/3561/3071/864/80381/865/60/923/7305/3635/1445/100133941/4067/942/2494/51571/916/29126/6602/8744/283234/3606/7409/558/7293/6604/9840/7494/64115/114548/11006/399/604/65992/952/8660/11148/7037/861/7040/7532/3600/84787/196528/7412/23149/8477/51293/2323/29108/8740/115352/3574/51176/6598/64926/7297/4192/975/207/5777/387/10459/23529/920/4323/3932/1326/112441434/972/729230",0.627256739718528
"GO:0006820","monoatomic anion transport",94,-0.643472407357058,-1.79189621174721,0.00103154234314868,0.0274442891964293,0.0184293765263441,1058,"tags=21%, list=8%, signal=20%","1184/6505/55248/2555/55283/5174/9481/7809/6561/5243/846/65010/1188/6559/6557/8671/53405/83697/115111/6521",0.45505986738723
"GO:0072044","collecting duct development",9,-0.945740526512949,-1.79178061693667,0.000354627056724042,0.0138966522628261,0.00933187357028054,12,"tags=33%, list=0%, signal=33%","7021/359/793",0.49849310876659
"GO:0042417","dopamine metabolic process",22,-0.801989158822317,-1.78934039135147,0.00346798982313407,0.0631109726946814,0.0423802515127786,1023,"tags=41%, list=8%, signal=38%","6505/4128/4881/2643/5071/1644/18/217/1610",0.431707695803346
"GO:0009074","aromatic amino acid family catabolic process",15,-0.848194185685973,-1.78900440436199,0.0077627293840723,0.100258773493247,0.0673257257111581,685,"tags=47%, list=5%, signal=44%","5053/130013/10841/3081/144193/125061/3242",0.407017918923954
"GO:0071216","cellular response to biotic stimulus",166,0.519191984302908,1.78751381294744,4.31160626325743e-05,0.00305344838740086,0.00205045026425717,2170,"tags=36%, list=16%, signal=30%","140885/2634/4208/567/3627/6688/5724/4345/834/64581/19/4283/948/54209/57103/1948/923/7128/115362/7099/26191/7097/51135/4067/23643/942/9572/949/51571/8140/3055/10865/29126/7431/9450/3606/558/10318/9451/114769/2635/7494/10270/114548/958/3654/1524/978/196/6376/353376/7132/4615/22900/7133/5142/29108/28964/6915",0.557332238758646
"GO:0046689","response to mercury ion",9,-0.943172561083145,-1.78691540226828,0.000412288811245245,0.0152417209591167,0.0102351134858898,540,"tags=56%, list=4%, signal=53%","6569/210/358/4519/359",0.49849310876659
"GO:0072337","modified amino acid transport",34,-0.731034744694762,-1.78584609907378,0.0116837944127525,0.119273919733475,0.0800947680156043,678,"tags=29%, list=5%, signal=28%","6519/5174/788/2348/51629/1497/11136/387700/220963/64849",0.380730400722792
"GO:0043374","CD8-positive, alpha-beta T cell differentiation",22,0.738727333632616,1.78466270215915,0.0024977570243611,0.0486152840701805,0.0326461133189453,1695,"tags=41%, list=13%, signal=36%","5699/3071/864/865/5698/5683/11006/5682/861",0.431707695803346
"GO:0046173","polyol biosynthetic process",45,-0.700565872124419,-1.78387766010337,0.00581105510300781,0.0858225675765827,0.0576315313180798,1385,"tags=29%, list=10%, signal=26%","9807/1576/653308/3707/6342/56848/1593/1594/2643/1591/5105/5106/5745",0.407017918923954
"GO:0031960","response to corticosteroid",102,-0.63114130610592,-1.78207209930018,0.000825865607265917,0.0242721901975453,0.0162992500577425,895,"tags=23%, list=7%, signal=21%","3485/2690/9353/654/57630/678/249/9131/210/6340/5071/6752/6337/5730/4537/358/5578/5105/6559/445/3291/5106/6338",0.477270815362862
"GO:0045824","negative regulation of innate immune response",73,0.575697714665722,1.78151204444984,0.000607952760216402,0.0198984507040451,0.0133621985139064,1403,"tags=34%, list=10%, signal=31%","3133/84166/3134/4938/9111/25939/56833/9140/7128/5272/4940/9636/3635/6737/409/10212/3428/11277/2896/2/7534/54625/6773/10906/5817",0.477270815362862
"GO:0070266","necroptotic process",34,0.663572555967203,1.78139654508492,0.00181485167730794,0.039804843877672,0.0267297305513529,1027,"tags=29%, list=8%, signal=27%","857/7098/8531/197259/355/330/54936/356/8473/253430",0.45505986738723
"GO:0034163","regulation of toll-like receptor 9 signaling pathway",14,0.795946838862072,1.77801860767801,0.00416203228266488,0.0709113790072584,0.047618376791376,788,"tags=43%, list=6%, signal=40%","121260/4481/1956/23151/338382/4067",0.407017918923954
"GO:0050851","antigen receptor-mediated signaling pathway",141,0.52214002288844,1.77570676421066,4.00882401590938e-05,0.00287364238603846,0.00192970702047751,1678,"tags=30%, list=12%, signal=27%","4208/11314/3958/3937/919/11118/925/4690/4332/2533/5788/7462/3071/581/80381/10384/7805/26191/867/11119/3635/9404/5583/1445/10385/4067/23180/942/9976/11120/916/29126/10657/4068/2213/9840/3702/29085/11006/9473/10616/952/11148",0.557332238758646
"GO:0001818","negative regulation of cytokine production",203,0.497207330085565,1.77550832854797,3.35093026566744e-06,0.000378784001953715,0.000254360859710979,2149,"tags=32%, list=16%, signal=27%","140885/307/10457/3134/4828/1992/4938/4345/301/8832/5788/3071/50856/54209/23208/7043/9140/7128/7805/7099/7305/26191/4940/3625/1445/10385/3162/409/100133941/947/131450/5371/29126/558/5971/2213/2335/114769/64115/10270/8841/114548/11006/8986/2146/2000/5552/1524/7040/81031/836/6376/6614/353376/3077/114899/215/22900/3660/84148/5045/684/29108/28964",0.627256739718528
"GO:0009083","branched-chain amino acid catabolic process",23,-0.773188666269369,-1.77506726845185,0.0118008775698357,0.119595790268094,0.0803109103697663,1342,"tags=61%, list=10%, signal=55%","9673/549/1738/152926/56922/64087/38/36/11112/27034/4329/594/26275/1892",0.380730400722792
"GO:0006925","inflammatory cell apoptotic process",14,0.794491534268419,1.77476768874597,0.004299998822433,0.071399415475314,0.0479461028171443,1580,"tags=50%, list=12%, signal=44%","4208/6352/301/1029/356/80301/3665",0.407017918923954
"GO:0036336","dendritic cell migration",20,0.758353419741888,1.77202090294655,0.00227707328385219,0.0452183674408215,0.0303650174179735,315,"tags=25%, list=2%, signal=24%","240/7852/6688/6352/56833",0.431707695803346
"GO:1901987","regulation of cell cycle phase transition",351,0.466715045941843,1.76981288327066,7.11763647331889e-08,2.29079616247068e-05,1.53831439105988e-05,2678,"tags=30%, list=20%, signal=25%","1030/6241/10783/10457/1956/1026/9735/4869/83540/5129/51360/6790/81620/151636/675/493/60/57099/3275/595/1029/9555/5984/440275/57520/83666/91607/1017/84687/5982/11186/7114/699/4067/5985/9319/5683/8317/1780/891/55743/6602/22933/5310/23236/83695/2273/990/6604/323/197342/7517/5925/3014/26271/4683/25959/51720/10111/8454/2146/65992/8914/5682/29933/6240/7040/4330/123879/8525/55755/5983/196528/994/79027/51065/1843/5933/9344/6118/5128/5688/894/51776/29980/580/8450/6598/3364/51149/1031/1063/29945/55920/55904/207/28984/5777/5889/4361/545/10459/1020/10116/134353/1111/5720",0.704975715167238
"GO:0005979","regulation of glycogen biosynthetic process",24,0.685105043235113,1.76887811032113,0.00621096250711749,0.0897576443145613,0.0602740122490016,904,"tags=21%, list=7%, signal=19%","5507/8445/10580/79660/648791",0.407017918923954
"GO:0010962","regulation of glucan biosynthetic process",24,0.685105043235113,1.76887811032113,0.00621096250711749,0.0897576443145613,0.0602740122490016,904,"tags=21%, list=7%, signal=19%","5507/8445/10580/79660/648791",0.407017918923954
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",65,-0.665227632585456,-1.76859565239547,0.00265486100808272,0.0508315081612711,0.0341343511067462,1792,"tags=35%, list=13%, signal=31%","4720/4729/4707/4728/4709/4715/4704/6391/522/4723/515/4722/4705/4536/6390/4539/4538/4535/4540/4541/6392/4508/4537",0.431707695803346
"GO:0001937","negative regulation of endothelial cell proliferation",31,0.678279924133993,1.76821031181579,0.00422344849451678,0.071399415475314,0.0479461028171443,405,"tags=19%, list=3%, signal=19%","858/857/240/4208/22846/5797",0.407017918923954
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",45,0.623990647839753,1.76809872551217,0.00280349345162447,0.0530936672220144,0.0356534351243546,2220,"tags=36%, list=16%, signal=30%","1030/10457/1026/3275/595/91607/1017/2273/5925/25959/123879/8525/79027/51065/5933/6118",0.431707695803346
"GO:0044772","mitotic cell cycle phase transition",335,0.471706487063904,1.76732117939767,1.8199524989154e-07,5.09413370886892e-05,3.42081033778429e-05,2678,"tags=29%, list=20%, signal=24%","1030/6241/10783/10457/9833/1956/10460/1026/9735/1033/83540/51360/6790/11040/60/57099/3275/595/1029/1978/57520/91607/1017/84687/586/699/890/9319/5683/8317/1780/891/55743/10657/6602/22933/5310/23236/128866/7319/2273/990/6604/7517/5925/26271/4683/25959/51720/10111/8454/5682/6502/1104/10769/29933/6240/7040/123879/8525/997/55755/196528/994/79027/51065/1843/6198/5933/9344/6118/5688/894/51776/4609/6873/29980/580/8450/6598/3364/51149/1031/1063/29945/55920/55904/79616/207/28984/5777/5889/4361/545/10459/134353/1111/5720",0.690132458796796
"GO:0022612","gland morphogenesis",21,0.727772472529575,1.76720009835645,0.00501229820468672,0.0777623364493528,0.0522189285988079,2669,"tags=57%, list=20%, signal=46%","857/7043/5154/5371/4478/64065/7040/23213/1396/1436/7042/6662",0.407017918923954
"GO:0034162","toll-like receptor 9 signaling pathway",25,0.692964326272979,1.7661079529288,0.00718734697138956,0.0975686501104568,0.0655192552877881,2245,"tags=48%, list=17%, signal=40%","121260/4481/1956/23151/338382/51135/4067/3654/81622/4615/5538/115352",0.407017918923954
"GO:0046636","negative regulation of alpha-beta T cell activation",30,0.67976968390355,1.76576959215382,0.004284806099764,0.071399415475314,0.0479461028171443,1850,"tags=37%, list=14%, signal=32%","11314/3958/301/864/865/84695/29126/3956/64115/861/3077",0.407017918923954
"GO:0170041","non-proteinogenic amino acid metabolic process",46,-0.697262418143546,-1.76518907564913,0.008419562815222,0.103861087298867,0.0697447498299699,462,"tags=28%, list=3%, signal=27%","3172/670/51733/1800/64902/7915/112817/18/1757/8659/1491/445/1610",0.380730400722792
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway",33,0.656680370747026,1.7650042194913,0.00451286538164124,0.0735211445972538,0.0493708853864894,1494,"tags=42%, list=11%, signal=38%","11314/3958/4690/7805/26191/867/9404/1445/4067/29126/4068/2213/29085/11006",0.407017918923954
"GO:2000106","regulation of leukocyte apoptotic process",46,0.615481669909087,1.76411702118676,0.00193700635667509,0.0407601774287009,0.0273712557005067,1671,"tags=35%, list=12%, signal=31%","4208/3958/3059/6352/301/27113/1029/4067/29126/558/96459/27166/604/3665/64065/8660",0.45505986738723
"GO:0030595","leukocyte chemotaxis",143,0.513628090802266,1.76404944920166,9.4848410435898e-05,0.00546587212296283,0.00367043994755878,2183,"tags=35%, list=16%, signal=30%","7422/240/7424/7852/3958/3627/6688/6352/57118/3689/3603/27347/301/4283/23603/56833/3071/51192/718/23765/4856/6351/4067/7423/728/102/5919/1906/7130/5880/5228/2321/58191/6280/64065/719/196527/1524/1235/7226/6376/811/80270/1843/5155/6223/5142/80024/1130/1435",0.538434096309916
"GO:0071219","cellular response to molecule of bacterial origin",147,0.519834528166081,1.76364412038232,3.53090273042377e-05,0.00273087450650407,0.00183383559932409,2170,"tags=37%, list=16%, signal=32%","140885/2634/4208/567/3627/6688/5724/4345/834/19/4283/948/54209/1948/923/7128/115362/7099/26191/7097/51135/4067/23643/942/9572/949/51571/8140/3055/10865/29126/7431/9450/3606/558/10318/114769/2635/7494/10270/114548/958/3654/1524/196/6376/353376/7132/4615/22900/7133/5142/29108/28964/6915",0.557332238758646
"GO:1901739","regulation of myoblast fusion",54,0.615540400494693,1.76328160652213,0.000999186748918292,0.0268183548408298,0.0180090493742159,3792,"tags=70%, list=28%, signal=51%","6157/6175/6137/6139/6132/6143/6171/963/6173/30846/6181/6168/6164/11224/6134/25873/6158/23521/6141/6124/6142/6167/6169/6133/9349/6155/6129/51177/6147/6160/6170/6130/9750/4736/6161/6135/6176/6156",0.45505986738723
"GO:0006635","fatty acid beta-oxidation",62,-0.675076029660559,-1.76072432252757,0.000973483140390235,0.0264913606445083,0.017789466381091,2339,"tags=45%, list=17%, signal=37%","80724/3712/1891/55268/3032/30/34/3667/54677/254013/27349/549/1384/2110/2108/8309/6342/38/55862/2639/440503/5465/11001/51/5825/1962/10455/1892",0.477270815362862
"GO:0009595","detection of biotic stimulus",28,0.679137311631699,1.75987228847761,0.00447700692965893,0.073303194241045,0.0492245274629931,906,"tags=32%, list=7%, signal=30%","64581/912/54209/7099/56253/10392/7097/23643/949",0.407017918923954
"GO:0003338","metanephros morphogenesis",17,-0.809403268765267,-1.75976638313839,0.0160070560531395,0.144203891779625,0.0968357314394084,1242,"tags=35%, list=9%, signal=32%","5076/6299/7849/3975/7490/793",0.352487857583619
"GO:0098656","monoatomic anion transmembrane transport",84,-0.649585676284328,-1.75967081389282,0.000925264777114362,0.0260457681705709,0.0174902423268362,1058,"tags=21%, list=8%, signal=20%","1184/6505/55248/2555/55283/9481/7809/6561/846/65010/1188/6559/6557/8671/53405/83697/115111/6521",0.477270815362862
"GO:0045806","negative regulation of endocytosis",50,0.592708253574887,1.75837007271378,0.00760191180952366,0.100015657414214,0.0671624685129833,1365,"tags=32%, list=10%, signal=29%","140885/857/341/11314/567/3958/302/8291/23208/1445/7097/257364/88455/2042/84058/2213",0.407017918923954
"GO:0036037","CD8-positive, alpha-beta T cell activation",32,0.669810893832433,1.7579988312981,0.00747510658337037,0.099690956021803,0.0669444251824914,1850,"tags=50%, list=14%, signal=43%","5699/3133/3071/50856/864/865/56253/5698/5683/29126/64115/11006/5682/3659/861/3077",0.407017918923954
"GO:0002532","production of molecular mediator involved in inflammatory response",65,0.578096696345461,1.7572738725149,0.00185373348596732,0.0402075477140808,0.0270001540473547,2123,"tags=42%, list=16%, signal=35%","140885/240/7098/64581/5601/56833/948/54209/923/115362/7099/3162/23765/4067/3566/653361/2896/64170/7494/11006/2146/6280/2207/4615/215/6223/29108",0.45505986738723
"GO:0098659","inorganic cation import across plasma membrane",83,-0.648739472921538,-1.75577816000436,0.00116497817694338,0.0296439035674165,0.0199064605624996,1869,"tags=31%, list=14%, signal=27%","481/1739/6339/23479/287/7779/9495/6524/169026/482/389015/6549/781/55630/3766/3760/6569/7442/283375/6340/3773/6337/3758/476/3772/6338",0.45505986738723
"GO:0099587","inorganic ion import across plasma membrane",83,-0.648739472921538,-1.75577816000436,0.00116497817694338,0.0296439035674165,0.0199064605624996,1869,"tags=31%, list=14%, signal=27%","481/1739/6339/23479/287/7779/9495/6524/169026/482/389015/6549/781/55630/3766/3760/6569/7442/283375/6340/3773/6337/3758/476/3772/6338",0.45505986738723
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",256,0.47929607187117,1.75425942683501,2.69751501336521e-06,0.000337361558480015,0.000226544879418899,1866,"tags=31%, list=14%, signal=27%","2214/4208/11314/3958/3937/919/11118/4938/925/64581/4690/5601/4332/2533/9111/5788/7462/3071/948/581/80381/54209/10384/7128/7805/7099/7305/26191/867/11119/3635/9404/718/5583/1445/10385/338382/3903/7097/100133941/51135/4067/2212/23180/23643/942/9572/9976/131450/11120/3055/5648/916/29126/10657/728/2209/4068/7409/5062/2213/9840/3702/29085/2357/11006/2359/9473/10616/952/958/719/11148/3654/2207/8525/353376/5338/4615",0.627256739718528
"GO:0007009","plasma membrane organization",119,0.530366696080614,1.75420431035425,0.000195460816406548,0.00877037159418083,0.00588947592077338,1464,"tags=24%, list=11%, signal=22%","858/857/6281/7852/26509/302/5788/7357/50807/23208/8826/5027/79026/356/8560/9935/257364/6810/2054/928/128866/2013/84058/81671/30846/51100/55971/4627/8841",0.518848077743792
"GO:0046415","urate metabolic process",10,-0.904568322332961,-1.7537373305768,0.00283584480110807,0.0534265889131834,0.0358769985461079,714,"tags=60%, list=5%, signal=57%","56606/55867/116085/4860/55604/220963",0.431707695803346
"GO:0030888","regulation of B cell proliferation",37,0.644248180647125,1.7528315604898,0.0065146770551428,0.0927197862714997,0.0622631484608442,2893,"tags=62%, list=21%, signal=49%","4208/11314/10673/4332/5788/3071/1029/7305/4067/7293/2213/952/8660/7037/196/51293/115352/3574/975/22806/23529/972/648",0.407017918923954
"GO:1902749","regulation of cell cycle G2/M phase transition",88,0.55437016224684,1.75208659321657,0.000319139836669102,0.0128486572598697,0.00862812444531786,2911,"tags=39%, list=22%, signal=30%","1026/4869/51360/6790/57099/595/9555/8317/891/55743/2273/990/6604/26271/4683/51720/10111/29933/6240/994/9344/29980/580/3364/51149/1063/55920/5889/4361/545/1111/8766/60561/50484",0.49849310876659
