Gene_ID,Gene_Symbol,Gene_Description,Gene_Biotype,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
23590,PDSS1,decaprenyl diphosphate synthase subunit 1,protein_coding,156.715131128084,0.246975681669021,0.967222388864347,0.255345290299788,0.798456422384063,0.95349374253488
221061,FAM171A1,family with sequence similarity 171 member A1,protein_coding,825.486464232388,-2.104923316463,0.768364851784044,-2.73948412863452,0.00615356858164057,0.0571978124568576
80013,MINDY3,MINDY lysine 48 deubiquitinase 3,protein_coding,372.885550349762,-0.112796604692959,0.818791673453267,-0.137759833606072,0.890430229754693,0.977449415108332
653567,TMEM236,transmembrane protein 236,protein_coding,59.607702575951,-0.198871804304197,1.27237896568381,-0.156299192039313,0.875797193172008,0.974566549814377
6251,RSU1,Ras suppressor protein 1,protein_coding,1394.36317106702,0.409881189106773,0.852447701880799,0.480828546082571,0.630638360069998,0.903252088650775
338596,ST8SIA6,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6",protein_coding,64.0068007519175,2.57136107504218,1.33304861623502,1.92893270637388,0.0537392168803781,0.270335809050156
56288,PARD3,par-3 family cell polarity regulator,protein_coding,1091.86876868513,0.0544459887051446,0.744251576715107,0.0731553555391204,0.941682492268161,0.988508428389922
6935,ZEB1,zinc finger E-box binding homeobox 1,protein_coding,521.750699974227,0.669539086296939,0.786780182916352,0.850986210424319,0.394777012900481,0.772282143397385
220965,FAM13C,family with sequence similarity 13 member C,protein_coding,72.3900863997698,-1.47407434161025,1.14564248458699,-1.28667918782853,0.198206130053715,0.579481845891359
29982,NRBF2,nuclear receptor binding factor 2,protein_coding,304.378219267118,0.457997987150153,0.838890404605604,0.545956879034129,0.585095578600392,0.88359227431249
29974,A1CF,APOBEC1 complementation factor,protein_coding,576.282035422793,-2.08348452385457,0.78260207177623,-2.66225275781061,0.00776195688491791,0.0679992866881021
92211,CDHR1,cadherin related family member 1,protein_coding,481.368847609168,6.36878257080397,0.848391737894092,7.50688895982507,6.05490441054865e-14,1.17993189553936e-11
11128,POLR3A,RNA polymerase III subunit A,protein_coding,559.206669493205,-0.436977794913314,0.789361359888191,-0.553583969419545,0.579863599444105,0.881387884846243
26091,HERC4,HECT and RLD domain containing E3 ubiquitin protein ligase 4,protein_coding,691.742695697965,-0.321965209864481,0.765236054602473,-0.420739728516499,0.67394514725304,0.917865768677159
83938,LRMDA,leucine rich melanocyte differentiation associated,protein_coding,610.989725895721,-0.26684785523516,0.780045857323506,-0.342092522804709,0.732281264315026,0.937076994338743
818,CAMK2G,calcium/calmodulin dependent protein kinase II gamma,protein_coding,965.571849791976,-2.10476376573714,0.757016100710124,-2.78034214036234,0.00543016535141252,0.0525124876655063
10974,ADIRF,adipogenesis regulatory factor,protein_coding,15019.6603574788,-0.480939663173591,0.728460672663526,-0.660213627477095,0.509116748357968,0.847082792750304
2746,GLUD1,glutamate dehydrogenase 1,protein_coding,6881.04119290668,-1.68763969524658,0.714919242770303,-2.36060186141723,0.0182453068884338,0.125009443231097
27063,ANKRD1,ankyrin repeat domain 1,protein_coding,14.5662311827854,1.43485465070813,2.10670680392502,0.681088914715061,0.495815230897402,0.839527170882962
3363,HTR7,5-hydroxytryptamine receptor 7,protein_coding,7.5127566595844,1.4518257874977,2.75178329829518,0.527594519669172,0.597780797547728,
10556,RPP30,ribonuclease P/MRP subunit p30,protein_coding,685.646472754898,0.208792104947344,0.809797807647707,0.257832390969101,0.796536265040925,0.952575502433883
118924,FRA10AC1,FRA10A associated CGG repeat 1,protein_coding,946.413309499102,0.354639706931397,0.841028386077927,0.4216738849746,0.673263068606537,0.917633032431437
120,ADD3,adducin 3,protein_coding,2893.78596263309,-1.50806281339545,0.742797736344718,-2.03024691595935,0.042331447109928,0.228923111363434
3026,HABP2,hyaluronan binding protein 2,protein_coding,5194.49914293449,0.944893142530071,0.770899635245383,1.225701893385,0.220310877451947,0.611390957976018
54788,DNAJB12,DnaJ heat shock protein family (Hsp40) member B12,protein_coding,1936.89581913128,0.91791374959025,0.753334193146405,1.21846818840979,0.223046106417811,0.615833159160487
1979,EIF4EBP2,eukaryotic translation initiation factor 4E binding protein 2,protein_coding,4278.85864929263,-0.969163598889296,0.727428902032892,-1.33231384700394,0.182757078840477,0.555866766658359
64106,NPFFR1,neuropeptide FF receptor 1,protein_coding,25.1046779022278,-0.361739410431424,1.64249563609638,-0.220237669118653,0.825686061048047,0.960082751481594
79949,PLEKHS1,pleckstrin homology domain containing S1,protein_coding,23.221051250204,3.45889115750636,1.98446086403637,1.74298784127746,0.0813357386918423,0.352223680810487
6934,TCF7L2,transcription factor 7 like 2,protein_coding,549.574702355309,0.305515842262188,0.875836973038538,0.3488272951098,0.727218970466862,0.934621374697404
4288,MKI67,marker of proliferation Ki-67,protein_coding,164.706268748355,3.75695619852893,1.47346496879741,2.54974246289359,0.0107802520818742,0.0868170325036663
1586,CYP17A1,cytochrome P450 family 17 subfamily A member 1,protein_coding,4339.70408105098,-6.97767346581255,1.02763514182489,-6.79003002312813,1.12110211702861e-11,1.43424048696813e-09
282969,FUOM,fucose mutarotase,protein_coding,3832.46745386506,0.182780503952344,0.73973997887867,0.247087502597075,0.804840505410855,0.955230039980785
80313,LRRC27,leucine rich repeat containing 27,protein_coding,484.29101341643,0.200903837972349,0.87032067453781,0.230838866466134,0.817439985469139,0.95833627544718
92170,MTG1,mitochondrial ribosome associated GTPase 1,protein_coding,1513.20975516841,-0.508374932012557,0.750693005773389,-0.677207497742453,0.498274311280991,0.841137606758696
196743,PAOX,polyamine oxidase,protein_coding,568.786198864205,0.0870335760081654,0.83864975306337,0.103778216937708,0.917345353478955,0.983985584930479
9446,GSTO1,glutathione S-transferase omega 1,protein_coding,8696.65419738355,0.53946858953127,0.816535183402138,0.660680152548412,0.508817454660439,0.847082792750304
6877,TAF5,TATA-box binding protein associated factor 5,protein_coding,42.2252913277391,-0.32030354915465,1.352065088021,-0.236899504315634,0.812734754542763,0.956987155094015
23082,PPRC1,PPARG related coactivator 1,protein_coding,376.232694101285,1.31982604654656,0.830034258688841,1.59008623165918,0.111815369029954,0.424447174013257
85450,ITPRIP,"inositol 1,4,5-trisphosphate receptor interacting protein",protein_coding,581.242733286251,0.638841584321925,0.82217994256448,0.77700944920804,0.437153195447113,0.804492426578642
54805,CNNM2,cyclin and CBS domain divalent metal cation transport mediator 2,protein_coding,986.313333163838,-2.11465178827026,0.795993192017802,-2.65662044534542,0.00789282506160791,0.0686078087175762
22984,PDCD11,programmed cell death 11,protein_coding,815.843581168683,0.762159259991998,0.773990825297761,0.984713558715361,0.324764790778593,0.730755456477082
8038,ADAM12,ADAM metallopeptidase domain 12,protein_coding,177.766969530657,4.65461946107356,1.25276742099646,3.71546975365247,0.000202826527709002,0.00382789389400356
6001,RGS10,regulator of G protein signaling 10,protein_coding,427.817533372989,1.97298455606191,0.851323485992431,2.31754977811037,0.0204738023449329,0.136701375895909
84280,BTBD10,BTB domain containing 10,protein_coding,331.505456166436,0.560723326773007,0.85216326002627,0.657999884618026,0.510538205296009,0.847941562906856
133,ADM,adrenomedullin,protein_coding,4050.49440052048,2.3838832985766,0.735680158068627,3.24038003802493,0.00119370487924935,0.0164924155575761
2620,GAS2,growth arrest specific 2,protein_coding,118.974202885956,-2.16176913351789,1.09475170037886,-1.9746661574216,0.0483060458971162,0.251269360148121
