"Gene_ID","Rank_Score"
"257364",2.47363536914618
"401466",2.473181335295
"127733",2.47206682520106
"23162",2.4709411096442
"7846",2.47035695154546
"51284",2.47009644490849
"7690",2.46687234538204
"55784",2.46634494294303
"22913",2.46219911376979
"391",2.46062356004089
"4176",2.4604463821533
"221035",2.45966038596067
"57182",2.45661831291166
"169714",2.45627361879873
"2212",2.45572640128426
"27106",2.45322439475044
"8187",2.45308853760403
"84792",2.45259233586313
"26471",2.45013211289871
"392",2.44593549531233
"10982",2.44560378515854
"25780",2.44529607650853
"9732",2.44446250559129
"285195",2.44271590694553
"8312",2.44036424108978
"5985",2.44011676444108
"57185",2.4382739099402
"55255",2.43791020112618
"2760",2.4344157621946
"2113",2.43393772236437
"83640",2.43392906058707
"3985",2.43286997513084
"6672",2.42982499097554
"22795",2.4297756158496
"10295",2.4292816140375
"53829",2.42925349484259
"90441",2.42692554131126
"10921",2.42591589174633
"23344",2.42413288809537
"442421",2.42149465139918
"103352539",2.42149465139918
"64393",2.42036440064359
"79642",2.42010247622021
"5698",2.4196311667814
"51257",2.41674238154317
"55819",2.41367172323626
"6810",2.41272184969473
"57409",2.41190473285416
"8578",2.4094265547638
"79888",2.40911522315303
"517",2.40900336897131
"54809",2.40731695797046
"54882",2.40712161538539
"23704",2.40555427230247
"3142",2.40109095518
"84548",2.39855353794207
"6231",2.39707431507754
"2983",2.39545321290502
"7289",2.39336742974777
"8411",2.39299434064202
"115908",2.39223249575234
"23180",2.38472746358317
"10052",2.38459045782723
"23643",2.38457989219062
"1282",2.38366881669028
"9197",2.38366129316027
"942",2.38032323077891
"6626",2.38023181586729
"440712",2.37201960451365
"54873",2.37074500958879
"947",2.36646461091206
"5585",2.36491215870286
"636",2.36473954657776
"7458",2.36468453932592
"7168",2.35692935288336
"54187",2.35628379691887
"29988",2.35468319631121
"57519",2.35374418821866
"2256",2.35270356950867
"353116",2.35043767329955
"222962",2.34345051416691
"54518",2.340047900873
"25923",2.3299752947473
"21",2.32542003289369
"57343",2.32491655831074
"79630",2.32490625782304
"619383",2.32394807016283
"100158262",2.32394807016283
"9644",2.32300586784023
"9180",2.32065025285721
"219902",2.3181701280361
"489",2.31595808080705
"9572",2.31497241905686
"2828",2.31429791626159
"85456",2.31370725818076
"114793",2.30840468535822
"5713",2.30551706776081
"256714",2.30232667489129
"7423",2.30162099073814
"146439",2.30046895767709
"54464",2.29719139213465
"22856",2.29371803012498
"57823",2.29356092790487
"4837",2.29284016223184
"155400",2.29279827054723
"3566",2.29234526879091
"648791",2.29191347521986
"57097",2.29183298078414
"949",2.29180911833232
"282991",2.28832494682046
"23333",2.28448179177451
"54437",2.28337016431329
"6535",2.28282273909529
"8407",2.28107251982332
"50937",2.27804585640179
"23452",2.27646852865474
"9976",2.27535180411156
"10009",2.27424117624413
"1004",2.27278105398691
"60312",2.27272630808673
"5500",2.27269301862234
"51750",2.27256101132362
"148156",2.27180903834109
"2597",2.27156080618702
"7088",2.25898384843098
"55038",2.25863075539062
"153733",2.25557870543669
"2982",2.25496659051939
"131450",2.25486552129399
"56925",2.25471296157432
"80774",2.25338625471913
"2294",2.25027314045364
"10212",2.24539511345183
"94241",2.24170626161814
"10750",2.23683135066104
"400581",2.23683135066104
"977",2.23492559592357
"2494",2.23320098661688
"9616",2.23208876535506
"5130",2.23136735594779
"55080",2.23112710369627
"56852",2.2294433520818
"54540",2.2254358325417
"55893",2.22444670234681
"9319",2.22261005725784
"11120",2.22244146536437
"1756",2.22059273733984
"158471",2.21853896747533
"10163",2.21845420009251
"2664",2.21788685570776
"80097",2.21698979662729
"80342",2.21684231357519
"27074",2.21561332502878
"79778",2.21353076151106
"1889",2.21226214938932
"54455",2.20994368379437
"84957",2.20942451041581
"712",2.20860482896739
"23030",2.20608263117833
"23295",2.2023270741562
"150383",2.2013973104569
"100505812",2.20082537026122
"9242",2.20015342784482
"8682",2.1996811224144
"653361",2.19790564626049
"23682",2.19629178258615
"57488",2.1960280405175
"81691",2.1942890531838
"10396",2.19322489995737
"64900",2.19083279123288
"84910",2.18935151091755
"51571",2.18224447689713
"54972",2.18203914273774
"1727",2.18195356845304
"55608",2.17593194921846
"10636",2.17517765644779
"4017",2.17472835157041
"101059953",2.17403735197569
"84264",2.17347605985174
"25903",2.17337367881054
"8140",2.17089187413251
"1794",2.17080434394178
"153769",2.16671233963298
"8676",2.16568453566089
"55897",2.16531170997836
"79627",2.16493038579425
"3055",2.16035151112856
"309",2.16013239280859
"80301",2.16008268241986
"3001",2.15932584247322
"6102",2.15883423363705
"6746",2.1581868190885
"3098",2.15595716976049
"5648",2.15562091703192
"9926",2.15502632069832
"7204",2.15476751243126
"1613",2.15318571665669
"29969",2.15252881480997
"916",2.15006501037616
"5683",2.14814194198163
"8317",2.14679604010803
"8082",2.14584760670681
"728190",2.14570211361938
"54107",2.14421789333737
"81567",2.14402326920721
"9399",2.14327996431638
"100507032",2.14319157850516
"55110",2.1413957270352
"28969",2.14081785575579
"6883",2.14077194725493
"2995",2.13939438240789
"5371",2.13814706973658
"23481",2.13695018912884
"10505",2.13601073433194
"2589",2.13482988005068
"3759",2.13452681535388
"1780",2.13211431740519
"1059",2.13201458057339
"9168",2.13077561041893
"147965",2.1304551273555
"891",2.12682857261754
"3428",2.12469266889021
"84705",2.12415895709205
"10865",2.12316017464966
"3688",2.12223805555746
"129607",2.1219268307965
"51194",2.12118340676997
"101180901",2.12118340676997
"27253",2.11947574484614
"253430",2.1181335011897
"2857",2.11640519198858
"79706",2.11565484079128
"29126",2.11523928414389
"128338",2.1130288594228
"283487",2.1116396454035
"84626",2.11122083313331
"9586",2.11025890529652
"23386",2.10923928496348
"23092",2.10795817611775
"1454",2.10307758263874
"55743",2.10258147980432
