"Gene_ID","Gene_Symbol","meta_log2FC","meta_SE","meta_pvalue","meta_padj","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","Regulation"
843,"CASP10",0.332870628933542,0.291857445456579,0.254067763296434,0.499896033805963,-0.239159452781217,0.904900710648301,0,0,0.0295950007031576,0.86341239066856,"Not significant"
8837,"CFLAR",-0.209705870046578,0.217150357990455,0.33418563121835,0.578857254074641,-0.635312750937848,0.215901010844692,0,0,0.185601414232142,0.666603018544888,"Not significant"
7035,"TFPI",-0.131598122932869,0.583390757079394,0.82153231627018,0.912169687075693,-1.27502299572204,1.0118267498563,0.40703463089405,55.4779575376372,2.24607844719918,0.133953489309896,"Not significant"
55471,"NDUFAF7",-0.663083451101529,0.353833331464393,0.0609305077201602,0.206361727101462,-1.35658403730156,0.0304171350985051,0,0,0.0344347222017239,0.852785156843265,"Not significant"
10181,"RBM5",-0.19544580246516,0.226838789295553,0.388904027015793,0.627824831926956,-0.640041659781114,0.249150054850794,0,0,0.55420524399311,0.4566045063994,"Not significant"
6542,"SLC7A2",-0.149234536076647,0.946137393807698,0.874669322481271,0.941404676786752,-2.00362975236633,1.70516068021303,1.2194774687383,66.9664429293849,3.02722470323836,0.0818779568621737,"Not significant"
381,"ARF5",0.452611785011322,0.251274333162724,0.0716610443174625,0.230543035202182,-0.0398768582269363,0.94510042824958,0,0,0.312845365101966,0.575939381748224,"Not significant"
23098,"SARM1",-0.0110534321463192,0.297339535326096,0.97034591461014,0.986306124953543,-0.593828212565343,0.571721348272704,0,0,0.0933023299535519,0.760020170357367,"Not significant"
26073,"POLDIP2",-1.09855596774727,0.236371344231259,3.35843349021693e-06,8.51160878732987e-05,-1.56183528941786,-0.635276646076688,0,0,0.00016657532322708,0.989702463575414,"Downregulated"
23129,"PLXND1",2.1398361154829,0.834822703233692,0.0103705644243586,0.0602439983341781,0.503613683668496,3.77605854729731,1.05674087099697,73.7823762561979,3.81422820684274,0.0508190125301098,"Not significant"
204,"AK2",-0.142458069943297,0.147805990679054,0.335137195485825,0.580006121502184,-0.432152488373506,0.147236348486911,0,0,0.398960094661419,0.527626796458984,"Not significant"
952,"CD38",1.0360279388765,0.490935841461957,0.0348314658569593,0.140734987758281,0.0738113708912023,1.99824450686181,0,0,0.989416416347586,0.319885049268524,"Not significant"
2288,"FKBP4",-0.490559911675895,0.210570288481515,0.0198234416304129,0.0953443812642305,-0.903270093313874,-0.0778497300379155,0,0,0.121613385835345,0.72729118767256,"Not significant"
23028,"KDM1A",0.166548999185884,0.258191121378559,0.518887715724254,0.728576368619992,-0.339496299844102,0.672594298215869,0,0,0.0677809594859575,0.794595530271138,"Not significant"
10180,"RBM6",0.0582779956589143,0.630449081259328,0.926349364131634,0.964638929830361,-1.17737949769573,1.29393548901356,0.495692446149455,53.4693533285229,2.14912121694838,0.142651518819222,"Not significant"
84254,"CAMKK1",0.56915128427922,0.357237033786328,0.111114551517583,0.304070935277364,-0.131020435885901,1.26932300444434,0,0,0.0262588531660996,0.871269758439076,"Not significant"
5965,"RECQL",0.427759242212643,0.37987944311009,0.26014881806023,0.506405265327833,-0.316790784750264,1.17230926917555,0,0,0.261016459000068,0.609422692378564,"Not significant"
55610,"VPS50",-0.568278703284582,0.276128853414972,0.0395882134352003,0.154390605777317,-1.10948131107027,-0.0270760954988968,0,0,0.0273615679552896,0.868618666627609,"Not significant"
115703,"ARHGAP33",-0.437750418648014,0.382805970364071,0.252818273150554,0.498461239629605,-1.1880363336285,0.312535496332473,0,0,0.0577806439971664,0.810038745593928,"Not significant"
4706,"NDUFAB1",0.0503658641337907,0.244283539135638,0.836651959718465,0.920373297843541,-0.428421074588041,0.529152802855622,0,0,0.346095428147952,0.556331779397784,"Not significant"
5166,"PDK4",-2.10454113673819,1.61807937432988,0.193381205054191,0.425606947270242,-5.27591843455186,1.06683616107549,4.68554115591918,89.3464240503419,9.38651965054128,0.00218586782961218,"Not significant"
10165,"SLC25A13",-0.347370356825327,0.321956822097476,0.280616880780008,0.526404032772377,-0.97839413271335,0.283653419062696,0.0753611313111431,19.8602734343101,1.24782057894883,0.263969143470731,"Not significant"
7982,"ST7",-0.441916137682169,0.276835308391345,0.110418658215897,0.303141351290589,-0.984503371778244,0.100671096413906,0,0,0.0753886589970477,0.783646653541442,"Not significant"
93655,"ST7-OT3",-0.441916137682169,0.276835308391345,0.110418658215897,0.303141351290589,-0.984503371778244,0.100671096413906,0,0,0.0753886589970477,0.783646653541442,"Not significant"
996,"CDC27",0.184321757516392,0.194861959241986,0.34419480235769,0.588721426490471,-0.197600664554812,0.566244179587596,0,0,0.0877220696981126,0.767093295532202,"Not significant"
6521,"SLC4A1",-6.06158241957373,0.445698350531481,3.99392453468743e-42,7.6928692144558e-39,-6.93513513458434,-5.18802970456312,0,0,0.994316994149648,0.318689547456303,"Downregulated"
3052,"HCCS",0.324972977631006,0.257112979597716,0.206254916474967,0.442753548612002,-0.1789592023383,0.828905157600311,0,0,0.107441648047174,0.743075796139458,"Not significant"
1856,"DVL2",0.121036772251503,0.265580263360536,0.648573642542913,0.812388971584558,-0.399490978939809,0.641564523442815,0,0,0.439249789048865,0.507484772639913,"Not significant"
5976,"UPF1",-0.622169656462192,0.212701931540225,0.00344370331825858,0.0261585644169467,-1.03905778172314,-0.205281531201246,0,0,0.556271364248223,0.455766479879106,"Downregulated"
8935,"SKAP2",0.250648009435409,0.220999137381138,0.25672814566309,0.50238978054796,-0.182502340446041,0.683798359316859,0,0,0.0757495186365023,0.783142379061277,"Not significant"
292,"SLC25A5",-1.02152501384219,0.324993594790935,0.00167102575137909,0.014754708713716,-1.65850075483863,-0.384549272845751,0,0,0.119813639268036,0.72923670070406,"Downregulated"
55013,"MCUB",1.8395850276569,1.36552453769739,0.177927530516798,0.407853943209449,-0.836793886235687,4.51596394154948,3.26737287078275,86.7546064229851,7.54979453185389,0.00600169174749537,"Not significant"
3207,"HOXA11",-0.53131667747456,0.496958425655198,0.285007907843058,0.530109204227886,-1.50533729357247,0.442703938623354,0,0,0.547440807923406,0.459365268117525,"Not significant"
5439,"POLR2J",0.362013721122632,0.311487668836742,0.245150646233075,0.490264930756534,-0.24849089142572,0.972518333670985,0.0118601945097199,3.67339980615604,1.03813484332224,0.308255655080797,"Not significant"
56919,"DHX33",0.0771723177593537,0.250120969166914,0.757671486662534,0.877413908014708,-0.413055773586052,0.567400409104759,0,0,0.372412149921093,0.541692366751238,"Not significant"
221981,"THSD7A",-0.612331464987541,0.297426817851089,0.0395169035286846,0.154347164043237,-1.19527731601203,-0.0293856139630515,0,0,0.207508776869747,0.648727045725169,"Not significant"
3980,"LIG3",-0.162424661812731,0.275494551597927,0.555475710026473,0.753241375670012,-0.70238406088168,0.377534737256218,0,0,0.0251920913082857,0.873889348884465,"Not significant"
79657,"RPAP3",-0.181991494410045,0.348871994103039,0.601909215591976,0.783315415294592,-0.865768038066671,0.501785049246582,0,0,0.0701120060056742,0.791173769342774,"Not significant"
6296,"ACSM3",-2.8379436506088,0.378350344410093,6.34123868587451e-14,9.09562991506873e-12,-3.57949669919091,-2.09639060202669,0,0,0.249633065604345,0.61733356579642,"Downregulated"
81691,"REXO5",1.10405181917986,0.404873189585946,0.00639309189119069,0.0421919030684895,0.310514949285549,1.89758868907417,0,0,0.264564884875784,0.607001219961761,"Upregulated"
57019,"CIAPIN1",-0.110520350199542,0.277542025542302,0.690474491790637,0.838708790343528,-0.654492724458749,0.433452024059665,0,0,0.0837505919301337,0.772277632363029,"Not significant"
56928,"SPPL2B",-0.0244471836596295,0.297771176181113,0.934566738885302,0.96908242981929,-0.608067964608741,0.559173597289482,0,0,0.246804487857931,0.619334178113709,"Not significant"
80256,"ATOSB",0.153844146508509,0.274478301340986,0.575140778419067,0.766418572388247,-0.384123438657555,0.691811731674574,0,0,8.69750713181321e-05,0.992559002428073,"Not significant"
51226,"COPZ2",0.575474065137136,0.5227611474485,0.270968228195881,0.51719487836425,-0.449118956378756,1.60006708665303,0.271079769095696,42.6616991908583,1.74403493980164,0.186628384253981,"Not significant"
5577,"PRKAR2B",-1.25835507188976,0.355925725399777,0.000407092244454519,0.00470336309509878,-1.95595667484461,-0.560753468934901,0,0,0.20662707088274,0.649424014780319,"Downregulated"
10943,"MSL3",0.578836733200215,0.246707114681508,0.0189633490008579,0.0922033621898766,0.0952996736946673,1.06237379270576,0,0,0.248489132744468,0.618140940355338,"Not significant"
1387,"CREBBP",0.0428562318419843,0.241355621692061,0.859064871105619,0.933868552537053,-0.430192094140729,0.515904557824697,0,0,0.167523575822739,0.682322127736538,"Not significant"
9256,"TSPOAP1",-0.0654542876942052,0.958026713254885,0.945529322719607,0.973991279565166,-1.94315214190106,1.81224356651265,1.49541428367001,79.3320888350969,4.8384183192065,0.0278324115097499,"Not significant"
6936,"GCFC2",-0.145028859213385,0.230055745107865,0.528428027602954,0.734572966119281,-0.595929834061328,0.305872115634558,0,0,0.0480244555473921,0.82653723182314,"Not significant"
84058,"WDR54",0.771528572071318,0.320716100215238,0.0161440143004121,0.0826384756311526,0.142936566387313,1.40012057775532,0,0,0.00333394418144016,0.95395547910573,"Not significant"
54677,"CROT",-0.530567184158836,0.222361516130019,0.0170301254335118,0.0855917311838867,-0.966387747321396,-0.0947466209962764,0,0,0.00268702511368095,0.958658953536285,"Not significant"
5244,"ABCB4",1.7329116995289,1.61643585604965,0.283694340685658,0.528613985000653,-1.43524436164759,4.90106776070539,4.40621029084811,83.4713124088551,6.05008712570587,0.0139056107330389,"Not significant"
55904,"KMT2E",0.353462754383836,0.219870964050923,0.107924613774056,0.298619009840785,-0.0774764164020749,0.784401925169746,0,0,0.221995879397304,0.637523348430975,"Not significant"
57414,"RHBDD2",-0.849564388905266,0.368586032444746,0.0211705875632898,0.0997703712393698,-1.57197973770148,-0.127149040109052,0,0,0.221894598365926,0.637600105869168,"Not significant"
25998,"IBTK",-0.55709090865065,0.301233227763741,0.0644047806695824,0.214992099783284,-1.14749718601433,0.0333153687130328,0,0,0.451832293182919,0.501466109477629,"Not significant"
7748,"ZNF195",0.424995337038921,0.229058965247053,0.063539542967678,0.21289852331839,-0.0239519851813159,0.873942659259157,0,0,0.00213113125911479,0.963179394449324,"Not significant"
23077,"MYCBP2",0.272506599501519,0.24928974083288,0.274335836323763,0.520015476051356,-0.216092314246251,0.761105513249288,0,0,0.137885053288648,0.710392674116186,"Not significant"
26224,"FBXL3",-0.634637301888325,0.37850022335729,0.0935980709833044,0.273808372980667,-1.37648410780898,0.107209504032329,0,0,0.215817757862241,0.642245222692262,"Not significant"
3683,"ITGAL",1.6561653985336,0.662991999296281,0.0124890144191163,0.069040336782675,0.356724957874681,2.95560583919251,0.547058990604018,55.7870102285106,2.26177873328269,0.132601678409475,"Not significant"
5164,"PDK2",-0.969628653261027,0.259058305537485,0.000181910532357747,0.00245269970777951,-1.47737360201047,-0.461883704511582,0,0,0.98891524931592,0.320007641621824,"Downregulated"
3675,"ITGA3",1.39819256672791,1.05428057948808,0.184771680831222,0.415697742807838,-0.668159398668749,3.46454453212456,1.79357152548964,79.3958439318014,4.85338975636787,0.0275918572658936,"Not significant"
7543,"ZFX",0.130822996099247,0.212543039838213,0.538216011531248,0.740788738615335,-0.285753707148312,0.547399699346806,0,0,0.120994799936817,0.727958043403971,"Not significant"
3920,"LAMP2",0.312276590422573,0.203252650596148,0.124441249753377,0.327064594624713,-0.0860912845081805,0.710644465353327,0,0,0.978149455925694,0.322656103105821,"Not significant"
51573,"GDE1",0.0923549020279373,0.182743280398058,0.61329156764461,0.790160831373252,-0.26581534596896,0.450525150024835,0,0,0.635354864840598,0.425397890565565,"Not significant"
