"Gene_ID","meta_log2FC","meta_SE","meta_pvalue","ci_lower","ci_upper","tau2","I2","Q","Q_pvalue","meta_padj","Gene_Symbol"
6676,4.22557912807688,0.832478983116908,3.85668394429415e-07,2.59395030328121,5.85720795287254,1.09116048436138,76.8312061689781,4.3161504534649,0.0377522354861388,1.3299148240644e-05,"SPAG4"
2983,0.955987751929182,0.33236083698551,0.00402296993629248,0.304572481565995,1.60740302229237,0,0,0.148600636103756,0.699876243301509,0.029240810593548,"GUCY1B1"
6433,0.60247088276834,0.194401801405926,0.00194108614679029,0.221450353483017,0.983491412053664,0,0,0.859464767813133,0.353888515838722,0.0165887166832779,"SFSWAP"
50937,0.952862710344886,0.341534904315323,0.00527174195074261,0.283466598423519,1.62225882226625,0,0,0.0140674776509553,0.905587196251009,0.0363524079839269,"CDON"
10954,2.59780657438919,0.732341507306132,0.000389258537967646,1.16244359568539,4.03316955309298,0.741343811010357,64.1433530094185,2.78888318883433,0.0949203594513873,0.00451278836407375,"PDIA5"
5141,0.892106928903135,0.336299493352171,0.00798471045464564,0.232972033913812,1.55124182389246,0,0,0.533919478564003,0.464963674509038,0.0494751153768324,"PDE4A"
8832,1.96240059235587,0.460208725212864,2.00661573321344e-05,1.06040806556757,2.86439311914417,0,0,0.000568791223232849,0.980972780172599,0.000392104346824882,"CD84"
6688,1.8151436031308,0.359496736013848,4.43840551028207e-07,1.11054294798395,2.51974425827765,0,0,0.972510530219866,0.324054857049889,1.4923446756891e-05,"SPI1"
5214,3.01899818843728,0.513875005496847,4.22930128095224e-09,2.01182168510814,4.02617469176642,0.278075882401978,45.5131688186586,1.83530584972327,0.175502128381927,2.58025652357824e-07,"PFKP"
6672,0.534004814424364,0.184060669712071,0.00371684977996898,0.173252530818382,0.894757098030345,0,0,0.704984263412937,0.401113960566646,0.0276019116098349,"SP100"
5255,1.21267333025003,0.33785953833573,0.000331589348210066,0.550480803278669,1.87486585722139,0,0,0.87735345597484,0.348927572443176,0.00400611037806122,"PHKA1"
9399,0.666219267742573,0.247856769924227,0.00718985340675203,0.180428925366658,1.15200961011849,0,0,0.0366417815876529,0.848196214019138,0.0459528552033513,"STOML1"
5315,1.42611553548164,0.279445576066384,3.33649121525743e-07,0.878412270752476,1.9738188002108,0,0,0.137515776336346,0.710763263937242,1.17764165066272e-05,"PKM"
865,0.824423015087678,0.208661985715355,7.78260889142495e-05,0.415453038142971,1.23339299203239,0,0,0.00219106748013795,0.962665583644323,0.00121873305090688,"CBFB"
11186,0.782527873942214,0.255139599170496,0.00216177118828505,0.282463448538057,1.28259229934637,0,0,0.466105277479627,0.494784400786953,0.0180143145436634,"RASSF1"
3796,1.2298319643837,0.382856141674148,0.0013169693386963,0.479447715442404,1.98021621332499,0,0,0.406593854082266,0.523703413002913,0.0122291305741337,"KIF2A"
5873,1.07403270913853,0.256680889583624,2.86032111597021e-05,0.57094741003493,1.57711800824214,0,0,0.274371552239147,0.600414258904009,0.000533412304379341,"RAB27A"
440,1.34760470014934,0.341805277530227,8.0599864682617e-05,0.677678666464375,2.0175307338343,0,0,0.238219276633895,0.625495215545221,0.00125199075520245,"ASNS"
1459,0.69378480043462,0.201130791816616,0.00056178984293137,0.299575692292029,1.08799390857721,0,0,6.06632708717892e-05,0.993785608897294,0.00620361380200136,"CSNK2A2"
56852,0.709347167219164,0.257615571058251,0.00589598877353659,0.204429926088274,1.21426440835006,0,0,0.391878079742817,0.53131385177098,0.0397478083167969,"RAD18"
9448,0.679638685495093,0.229206934880795,0.0030251073915221,0.230401348121918,1.12887602286827,0,0,0.458780384480636,0.498194514317892,0.0236175581701751,"MAP4K4"
22846,2.66595801134408,0.598284087503448,8.35003525066308e-06,1.49334274731391,3.83857327537425,0.399322939174726,50.7040884839376,2.028565796322,0.15436621908469,0.000185781394859225,"VASH1"
9319,1.02662019214742,0.373539724350253,0.00598949135962741,0.2944957856259,1.75874459866893,0,0,0.0328491653177857,0.856176540618691,0.0402529484106413,"TRIP13"
87,1.73431190213086,0.553619970595109,0.00173220638980556,0.649236698642323,2.8193871056194,0.329216875715802,45.9831906458721,1.85127557876311,0.173635109857318,0.0151855258476908,"ACTN1"
55743,0.722375770034586,0.271930093705373,0.00789620691461303,0.189402580059452,1.25534896000972,0,0,0.11109932338403,0.738896026228308,0.0490168314133184,"CHFR"
6793,0.8644105521433,0.250974004045255,0.000572702162508211,0.372510543158791,1.35631056112781,0,0,0.911634650712109,0.33968106951176,0.00630346388334548,"STK10"
949,2.5929838927679,0.926003690336894,0.00510729427104364,0.778050010156411,4.4079177753794,1.39065870638204,79.4017567498434,4.8547829436493,0.0275695824371727,0.0354226587739102,"SCARB1"
4171,1.16935490164565,0.353014195818752,0.000924704542204961,0.477459791809526,1.86125001148177,0,0,0.659531034381396,0.416725554594478,0.0091809950976064,"MCM2"
4854,1.6712341801361,0.482707335753077,0.000535758881524758,0.725145186986789,2.61732317328542,0.184931893835093,32.3588144616993,1.47838922698031,0.224026712829031,0.0059656254683896,"NOTCH3"
489,1.27944684418859,0.454012355671947,0.00483105430337548,0.389598978535382,2.16929470984179,0.0727276149684265,13.2200416636612,1.15233980192089,0.283059882306096,0.0339312356557395,"ATP2A3"
55205,0.819509641523432,0.205590493152369,6.71608130187041e-05,0.41655967938096,1.2224596036659,0,0,0.0306696037656409,0.860979534404551,0.00107929587834468,"ZNF532"
