"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006099","tricarboxylic acid cycle","15/1020","30/11930",0.5,5.84803921568627,8.12911000775294,3.92089298113871e-09,5.35138651716061e-07,5.35138651716061e-07,"PDHB/SUCLG2/DLST/SDHB/SUCLA2/IDH1/SUCLG1/SDHD/FH/DLD/ACO1/MDH1/PDHA1/OGDHL/MDH1B",15
"GO:0009083","branched-chain amino acid catabolic process","13/1020","23/11930",0.565217391304348,6.61082693947144,8.235298484532,6.1539610701011e-09,8.1366904023743e-07,8.1366904023743e-07,"HIBADH/ACAT1/BCKDHB/MCCC2/DLD/PPM1K/ACAD8/HIBCH/AUH/ACADSB/ECHS1/ALDH6A1/MCCC1",13
"GO:0044283","small molecule biosynthetic process","75/1020","450/11930",0.166666666666667,1.94934640522876,6.27696566375,1.08836159346539e-08,1.39541148544002e-06,1.39541148544002e-06,"SCD5/CYP4A11/RBP4/PTGDS/FMO1/CYP27B1/UPB1/BMP6/LPL/SPHK2/CYP39A1/EHHADH/ASL/FDFT1/ACSM3/PTH1R/CTH/ABCD3/PTGS2/SUCLA2/PCK1/CEACAM1/PSAT1/PCK2/AGXT/CYP51A1/CYP27A1/CYP8B1/ACSBG1/KIF12/ALDOB/BMP5/PHGDH/ABAT/CBR1/ACSM2B/PDK2/ACSS2/GGT1/ADK/AGXT2/PECR/CYP24A1/BHMT2/CYP4A22/SLC25A10/PNP/PAH/ACOX2/SCAP/SLC27A2/DGAT2/ASS1/OAT/ALDH1A2/SHMT1/RDH10/SCP2/ACMSD/ACOX1/FBP1/GNAI1/IDI1/HOGA1/CBR4/HACD3/TECR/PC/MST1/GCH1/GATM/SORD/FGF1/BHMT/ITPKB",75
"GO:0034308","primary alcohol metabolic process","22/1020","66/11930",0.333333333333333,3.89869281045752,7.22018494211533,1.20197786193619e-08,1.49575539230942e-06,1.49575539230942e-06,"RBP4/BMP6/ADH1B/RDH12/ALDH2/CEL/ADH6/SULT1B1/BMP5/AKR1A1/PNPLA4/ACSS2/PECR/GDPD3/DGAT2/SULT1C4/ALDH1A2/HSD11B2/RDH10/ALDH1B1/CBR4/NAPEPLD",22
"GO:0018958","phenol-containing compound metabolic process","20/1020","56/11930",0.357142857142857,4.17717086834734,7.28661448705527,1.44578277316429e-08,1.74774483235946e-06,1.74774483235946e-06,"ALDH9A1/GATA3/ALDH2/CRYM/SULT1B1/DDC/ABAT/PRKN/NPR1/CTNS/PAH/SLC1A1/PAX8/SLC26A7/DAO/DIO1/KL/GCH1/MAOA/IYD",20
"GO:0016053","organic acid biosynthetic process","48/1020","239/11930",0.200836820083682,2.3490031996062,6.44133416016392,1.59463362860213e-08,1.87413746739322e-06,1.87413746739322e-06,"SCD5/CYP4A11/PTGDS/FMO1/UPB1/LPL/CYP39A1/EHHADH/ASL/ACSM3/CTH/ABCD3/PTGS2/SUCLA2/CEACAM1/PSAT1/AGXT/CYP27A1/CYP8B1/ACSBG1/KIF12/PHGDH/ABAT/CBR1/ACSM2B/ACSS2/GGT1/AGXT2/PECR/BHMT2/CYP4A22/PAH/ACOX2/SLC27A2/ASS1/OAT/ALDH1A2/SHMT1/RDH10/SCP2/ACMSD/ACOX1/HOGA1/CBR4/HACD3/TECR/GATM/BHMT",48
"GO:0009308","amine metabolic process","20/1020","57/11930",0.350877192982456,4.10388716890265,7.18212318013218,2.05012591631706e-08,2.34434668971284e-06,2.34434668971284e-06,"GATA3/ODC1/SLC22A3/AGMAT/ALDH2/CHDH/SULT1B1/DDC/ABAT/PRKN/NPR1/ALDH7A1/PAH/SLC1A1/SAT2/DAO/AOC1/KL/GCH1/MAOA",20
"GO:0006576","biogenic amine metabolic process","18/1020","47/11930",0.382978723404255,4.4793491864831,7.30758081402895,2.14763421573762e-08,2.39122114915418e-06,2.39122114915418e-06,"GATA3/ODC1/SLC22A3/AGMAT/ALDH2/SULT1B1/DDC/ABAT/PRKN/NPR1/PAH/SLC1A1/SAT2/DAO/AOC1/KL/GCH1/MAOA",18
"GO:0046394","carboxylic acid biosynthetic process","47/1020","236/11930",0.199152542372881,2.32930375540047,6.30650026455863,2.96250362198406e-08,3.16398882004346e-06,3.16398882004346e-06,"SCD5/CYP4A11/PTGDS/UPB1/LPL/CYP39A1/EHHADH/ASL/ACSM3/CTH/ABCD3/PTGS2/SUCLA2/CEACAM1/PSAT1/AGXT/CYP27A1/CYP8B1/ACSBG1/KIF12/PHGDH/ABAT/CBR1/ACSM2B/ACSS2/GGT1/AGXT2/PECR/BHMT2/CYP4A22/PAH/ACOX2/SLC27A2/ASS1/OAT/ALDH1A2/SHMT1/RDH10/SCP2/ACMSD/ACOX1/HOGA1/CBR4/HACD3/TECR/GATM/BHMT",47
"GO:0006163","purine nucleotide metabolic process","61/1020","345/11930",0.176811594202899,2.06800227337312,6.15493449868373,2.99124445288911e-08,3.16398882004346e-06,3.16398882004346e-06,"NDUFA10/MT-ND4L/MT-ND3/NT5C2/MT-ND1/SPHK2/HIF1A/SDHB/ARL2/MYH3/PDE7B/PSEN1/IDH1/MT-ND5/SDHD/ASPDH/SULT1B1/GMPR2/ALDOB/ATP6V1A/ABCC6/PRKN/SLC25A12/NPR1/ATP6V1B2/LDHB/ADK/GDA/SLC4A4/ATP5MC3/MT-ND6/CTNS/AFMID/AK3/PNP/PARG/ACO1/PDE1A/DMAC2L/NDUFS3/SULT1C4/PID1/AK4/GMPR/NDUFV1/NUDT4/ACMSD/FBP1/MDH1/ATP6V1B1/ATP5PB/MT-ND4/MT-ATP6/FHIT/PC/MT-ND2/ABHD14B/OGDHL/MDH1B/PPARA/PDE8B",61
"GO:0030258","lipid modification","33/1020","140/11930",0.235714285714286,2.75693277310924,6.3936960903253,5.61902445923628e-08,5.79855914317773e-06,5.79855914317773e-06,"PHYH/CYP4F3/ECHDC1/ACAT1/PLPP4/EHHADH/HAO2/MTM1/ABCD3/CRAT/DGKB/HACL2/ETFA/EPHX2/ETFDH/CYP4A22/ACOX2/CYP4F2/PLIN5/SLC27A2/DGAT2/ECI2/INPP5J/HACL1/SCP2/ACOX1/AUH/ECHS1/SGPP1/MBOAT2/MTMR3/PPARA/GCDH",33
"GO:0043648","dicarboxylic acid metabolic process","23/1020","77/11930",0.298701298701299,3.49363381716323,6.71202598589884,5.82336376514557e-08,5.86634573579308e-06,5.86634573579308e-06,"PHYH/SUCLG2/DLST/SDHB/SUCLA2/PCK1/IDH1/SUCLG1/PCK2/FH/ALDH5A1/DLD/GGT1/GRHPR/GPT2/ASS1/L2HGDH/SHMT1/ACMSD/MDH1/HOGA1/OGDHL/MDH1B",23
"GO:0016042","lipid catabolic process","48/1020","249/11930",0.192771084337349,2.25466572171037,6.11754854615138,6.12642349299612e-08,6.02811576717828e-06,6.02811576717828e-06,"PHYH/CYP4A11/CYP4F3/ECHDC1/CYP27B1/ACAT1/SUMF1/LPL/CYP39A1/EHHADH/PCCB/GBA3/ABCD3/CEL/CRAT/DPEP1/CYP27A1/FABP1/ENPP6/HACL2/ETFA/PNPLA4/ETFDH/CYP24A1/PCCA/GDPD3/ACOX2/CYP4F2/PLIN5/SLC27A2/MCEE/CYP4F12/ECI2/HACL1/SCP2/ACOX1/AUH/CYP26B1/HPGD/ADTRP/ECHS1/SGPP1/SMPD1/LDAH/PPARA/LIPH/GCDH/NAPEPLD",48
"GO:0072522","purine-containing compound biosynthetic process","45/1020","227/11930",0.198237885462555,2.31860585643949,6.1329448061334,6.73120521710122e-08,6.47266574398983e-06,6.47266574398983e-06,"NDUFA10/PDHB/MT-ND4L/MT-ND3/ACAT1/MT-ND1/SPHK2/DLST/SDHB/MT-ND5/SDHD/ASPDH/ACSBG1/PRKN/NPR1/DLD/PDK2/ACSS2/MMUT/ADK/ATP5MC3/MT-ND6/AFMID/PCCA/AK3/PNP/SLC27A2/DMAC2L/NDUFS3/MCEE/PID1/AK4/NDUFV1/SHMT1/ACMSD/PDHA1/ATP5PB/MT-ND4/CBR4/MT-ATP6/TECR/MT-ND2/PANK1/PPARA/GCDH",45
"GO:0019395","fatty acid oxidation","24/1020","84/11930",0.285714285714286,3.34173669467787,6.5853910649948,7.7630523156932e-08,7.29899429948843e-06,7.29899429948843e-06,"PHYH/CYP4F3/ECHDC1/ACAT1/EHHADH/HAO2/ABCD3/CRAT/HACL2/ETFA/ETFDH/ACOX2/CYP4F2/PLIN5/SLC27A2/DGAT2/ECI2/HACL1/SCP2/ACOX1/AUH/ECHS1/PPARA/GCDH",24
"GO:0006805","xenobiotic metabolic process","23/1020","79/11930",0.291139240506329,3.40518739141226,6.55804956904582,9.86553362932968e-08,9.07414625775954e-06,9.07414625775954e-06,"ABCB1/NAT1/UGT1A9/ALDH2/TPMT/EPHX1/SULT1B1/FMO4/CBR1/ACSM2B/ARNT2/BPHL/CYP4F2/HNF4A/SULT1C4/CYP4F12/ABHD10/GSTA2/GLYAT/CYP26B1/GSTM3/AOX1/CRYZ",23
"GO:0045333","cellular respiration","49/1020","261/11930",0.187739463601533,2.19581549094734,5.9725162317911,1.05663577918271e-07,9.51197017387671e-06,9.51197017387671e-06,"NDUFA10/PDHB/MT-ND4L/SUCLG2/MT-ND3/IFNLR1/MT-ND1/HIF1A/DLST/SDHB/ARL2/PSEN1/SUCLA2/IDH1/MT-ND5/SUCLG1/SDHD/ALDOB/FH/ETFA/DLD/PDK2/ETFDH/SLC4A4/MT-ND6/MT-CO1/MT-CO2/COX5B/ACO1/MT-CYB/NDUFS3/HIGD1A/AK4/UQCRC1/NDUFV1/UQCRC2/FBP1/MDH1/PDHA1/ATP5PB/MT-ND4/MT-ATP6/MT-CO3/GHITM/UQCRH/MT-ND2/OGDHL/MDH1B/PPARA",49
"GO:0009117","nucleotide metabolic process","66/1020","399/11930",0.165413533834586,1.93468966533982,5.80644253746172,1.14218087656688e-07,9.94533650824265e-06,9.94533650824265e-06,"NDUFA10/MT-ND4L/MT-ND3/NT5C2/MT-ND1/ENTPD5/SPHK2/OGG1/DPYS/HIF1A/SDHB/ARL2/MYH3/PDE7B/PSEN1/IDH1/MT-ND5/SDHD/ASPDH/CNP/SULT1B1/GMPR2/ALDOB/ATP6V1A/ABCC6/PRKN/SLC25A12/NPR1/ATP6V1B2/LDHB/ADK/GDA/SLC4A4/ATP5MC3/MT-ND6/CTNS/AFMID/AK3/PNP/PARG/ACO1/PDE1A/DMAC2L/NDUFS3/SULT1C4/PID1/AK4/GMPR/NDUFV1/SHMT1/NUDT4/ACMSD/FBP1/MDH1/ATP6V1B1/ATP5PB/MT-ND4/MT-ATP6/FHIT/PC/MT-ND2/ABHD14B/OGDHL/MDH1B/PPARA/PDE8B",66
"GO:0009060","aerobic respiration","45/1020","231/11930",0.194805194805195,2.27845683728037,5.99939448425874,1.15178796715644e-07,9.94533650824265e-06,9.94533650824265e-06,"NDUFA10/PDHB/MT-ND4L/SUCLG2/MT-ND3/MT-ND1/HIF1A/DLST/SDHB/ARL2/PSEN1/SUCLA2/IDH1/MT-ND5/SUCLG1/SDHD/ALDOB/FH/DLD/PDK2/SLC4A4/MT-ND6/MT-CO1/MT-CO2/COX5B/ACO1/MT-CYB/NDUFS3/AK4/UQCRC1/NDUFV1/UQCRC2/FBP1/MDH1/PDHA1/ATP5PB/MT-ND4/MT-ATP6/MT-CO3/GHITM/UQCRH/MT-ND2/OGDHL/MDH1B/PPARA",45
"GO:0006637","acyl-CoA metabolic process","25/1020","92/11930",0.271739130434783,3.17828218243819,6.41296123715997,1.23433634926237e-07,1.04449541874582e-05,1.04449541874582e-05,"PDHB/SUCLG2/ACAT1/ACSM3/DLST/SUCLA2/SUCLG1/BCKDHB/ACSBG1/ACSM2B/DLD/ALDH7A1/PDK2/ACSS2/MMUT/PCCA/ACOT1/SLC27A2/DGAT2/MCEE/GLYAT/PDHA1/CBR4/TECR/GCDH",25
"GO:1905039","carboxylic acid transmembrane transport","27/1020","105/11930",0.257142857142857,3.00756302521008,6.31761262753211,1.35767082230712e-07,1.12633436258459e-05,1.12633436258459e-05,"SLC36A2/SLC7A9/ABCB1/LRP2/SLC25A29/SLC13A2/ABCD3/SLC16A7/SLC43A2/SLC23A1/SLC43A1/SLC16A4/RGS2/MPC1/SLC13A3/CLTRN/SLC25A12/SLC22A2/SLC16A9/SLC16A12/SLC3A1/SLC25A10/SLC1A1/SLC26A7/SLC5A12/ACE2/SLC25A20",27
"GO:0034440","lipid oxidation","24/1020","87/11930",0.275862068965517,3.22650439486139,6.37297255579585,1.61427028369011e-07,1.31345722505632e-05,1.31345722505632e-05,"PHYH/CYP4F3/ECHDC1/ACAT1/EHHADH/HAO2/ABCD3/CRAT/HACL2/ETFA/ETFDH/ACOX2/CYP4F2/PLIN5/SLC27A2/DGAT2/ECI2/HACL1/SCP2/ACOX1/AUH/ECHS1/PPARA/GCDH",24
"GO:0071466","cellular response to xenobiotic stimulus","27/1020","108/11930",0.25,2.92401960784314,6.14137509923706,2.52936678424292e-07,2.01919827625128e-05,2.01919827625128e-05,"ABCB1/NAT1/UGT1A9/ALDH2/TPMT/EPHX1/SULT1B1/FMO4/CBR1/ACSM2B/ARNT2/BPHL/CYP4F2/HNF4A/PON3/SULT1C4/CYP4F12/ABHD10/GSTA2/WNK4/GLYAT/FBP1/CYP26B1/GSTM3/AOX1/CRHBP/CRYZ",27
"GO:0006091","generation of precursor metabolites and energy","61/1020","367/11930",0.166212534059946,1.9440348346423,5.61662616944283,2.93215508385698e-07,2.29739780737017e-05,2.29739780737017e-05,"NDUFA10/PDHB/MT-ND4L/SUCLG2/MT-ND3/ACAT1/IFNLR1/MT-ND1/FDX1/EPM2A/HIF1A/DLST/SDHB/ARL2/MRAP2/EPM2AIP1/PSEN1/SUCLA2/IDH1/MT-ND5/SUCLG1/SDHD/FECH/ALDOB/FH/ETFA/DLD/PDK2/ETFDH/KHK/SLC4A4/MT-ND6/MT-CO1/MT-CO2/COX5B/ACO1/MT-CYB/NDUFS3/HIGD1A/PID1/AK4/UQCRC1/NDUFV1/UQCRC2/GCGR/GABARAPL1/ACOX1/FBP1/MDH1/XYLB/PDHA1/ATP5PB/MT-ND4/MT-ATP6/MT-CO3/GHITM/UQCRH/MT-ND2/OGDHL/MDH1B/PPARA",61
"GO:0072009","nephron epithelium development","21/1020","72/11930",0.291666666666667,3.41135620915033,6.27496958095433,3.4214374896341e-07,2.63201854884398e-05,2.63201854884398e-05,"TCF21/ACAT1/GATA3/LHX1/UMOD/SLC22A6/AQP1/WT1/NPHS2/FOXC1/CALB1/SALL1/IRX2/GPC3/PAX8/WNK4/PTPRO/KLF15/TFAP2B/HS3ST3B1/FGF1",21
"GO:0098754","detoxification","29/1020","125/11930",0.232,2.71349019607843,5.88834658712947,5.08927340056048e-07,3.84512781388775e-05,3.84512781388775e-05,"GPX3/ABCB1/RDH12/PRDX3/APOM/SLC15A2/PTGS2/SUCLA2/ALDH2/SUCLG1/AMBP/FABP1/ALB/SLC47A2/PNKD/PDZK1/AKR1A1/SLC22A2/ADK/AKR7A3/HAGH/MT1G/FBLN5/RAB29/CAT/NFE2L2/AUH/GSTM3/GCH1",29
"GO:0015980","energy derivation by oxidation of organic compounds","55/1020","324/11930",0.169753086419753,1.98544541273299,5.4986176788747,5.68627390681994e-07,4.22081138592196e-05,4.22081138592196e-05,"NDUFA10/PDHB/MT-ND4L/SUCLG2/MT-ND3/IFNLR1/MT-ND1/EPM2A/HIF1A/DLST/SDHB/ARL2/MRAP2/EPM2AIP1/PSEN1/SUCLA2/IDH1/MT-ND5/SUCLG1/SDHD/ALDOB/FH/ETFA/DLD/PDK2/ETFDH/KHK/SLC4A4/MT-ND6/MT-CO1/MT-CO2/COX5B/ACO1/MT-CYB/NDUFS3/HIGD1A/PID1/AK4/UQCRC1/NDUFV1/UQCRC2/GABARAPL1/FBP1/MDH1/PDHA1/ATP5PB/MT-ND4/MT-ATP6/MT-CO3/GHITM/UQCRH/MT-ND2/OGDHL/MDH1B/PPARA",55
"GO:0009150","purine ribonucleotide metabolic process","49/1020","276/11930",0.177536231884058,2.07647769252629,5.53237740013234,6.12516942818803e-07,4.46820549149372e-05,4.46820549149372e-05,"NDUFA10/MT-ND4L/MT-ND3/NT5C2/MT-ND1/SPHK2/HIF1A/SDHB/ARL2/MYH3/PDE7B/PSEN1/MT-ND5/SDHD/SULT1B1/GMPR2/ALDOB/ATP6V1A/ABCC6/PRKN/NPR1/ATP6V1B2/ADK/GDA/SLC4A4/ATP5MC3/MT-ND6/CTNS/AK3/PNP/PARG/PDE1A/DMAC2L/NDUFS3/SULT1C4/PID1/AK4/NDUFV1/NUDT4/FBP1/ATP6V1B1/ATP5PB/MT-ND4/MT-ATP6/MT-ND2/ABHD14B/OGDHL/PPARA/PDE8B",49
"GO:0006584","catecholamine metabolic process","12/1020","27/11930",0.444444444444444,5.19825708061002,6.67747736088704,7.41404936265942e-07,5.2226019828203e-05,5.2226019828203e-05,"GATA3/ALDH2/DDC/ABAT/PRKN/NPR1/PAH/SLC1A1/DAO/KL/GCH1/MAOA",12
"GO:0009712","catechol-containing compound metabolic process","12/1020","27/11930",0.444444444444444,5.19825708061002,6.67747736088704,7.41404936265942e-07,5.2226019828203e-05,5.2226019828203e-05,"GATA3/ALDH2/DDC/ABAT/PRKN/NPR1/PAH/SLC1A1/DAO/KL/GCH1/MAOA",12
"GO:0001657","ureteric bud development","17/1020","52/11930",0.326923076923077,3.82371794871795,6.23937452822545,7.52963178804155e-07,5.2226019828203e-05,5.2226019828203e-05,"TCF21/GATA3/LHX1/EPCAM/WT1/FOXC1/CALB1/SALL1/SLIT2/GPC3/ROBO2/PAX8/SFRP1/CAT/SMAD6/HS3ST3B1/FGF1",17
"GO:0009259","ribonucleotide metabolic process","51/1020","295/11930",0.172881355932203,2.02203389830508,5.43479096262901,8.34763249094744e-07,5.69658597890301e-05,5.69658597890301e-05,"NDUFA10/MT-ND4L/MT-ND3/NT5C2/MT-ND1/ENTPD5/SPHK2/DPYS/HIF1A/SDHB/ARL2/MYH3/PDE7B/PSEN1/MT-ND5/SDHD/SULT1B1/GMPR2/ALDOB/ATP6V1A/ABCC6/PRKN/NPR1/ATP6V1B2/ADK/GDA/SLC4A4/ATP5MC3/MT-ND6/CTNS/AK3/PNP/PARG/PDE1A/DMAC2L/NDUFS3/SULT1C4/PID1/AK4/NDUFV1/NUDT4/FBP1/ATP6V1B1/ATP5PB/MT-ND4/MT-ATP6/MT-ND2/ABHD14B/OGDHL/PPARA/PDE8B",51
"GO:0001656","metanephros development","16/1020","47/11930",0.340425531914894,3.98164372131831,6.26226379830514,8.57390792254011e-07,5.7581276857567e-05,5.7581276857567e-05,"TCF21/ACAT1/LHX1/UMOD/SLC22A6/AQP1/WT1/AQP2/NPHS2/CALB1/SALL1/IRX2/ROBO2/PAX8/CTSH/TFAP2B",16
"GO:0046164","alcohol catabolic process","11/1020","23/11930",0.478260869565217,5.59377664109122,6.74252159597366,8.73738315727003e-07,5.77622939662649e-05,5.77622939662649e-05,"CYP39A1/ALDH2/CYP27A1/MIOX/SULT1B1/ACSS2/GK/TKFC/SULT1C4/ALDH1B1/SORD",11
"GO:0072163","mesonephric epithelium development","17/1020","53/11930",0.320754716981132,3.75157232704402,6.13840048463672,1.02109944168275e-06,6.54586626933287e-05,6.54586626933287e-05,"TCF21/GATA3/LHX1/EPCAM/WT1/FOXC1/CALB1/SALL1/SLIT2/GPC3/ROBO2/PAX8/SFRP1/CAT/SMAD6/HS3ST3B1/FGF1",17
"GO:0072164","mesonephric tubule development","17/1020","53/11930",0.320754716981132,3.75157232704402,6.13840048463672,1.02109944168275e-06,6.54586626933287e-05,6.54586626933287e-05,"TCF21/GATA3/LHX1/EPCAM/WT1/FOXC1/CALB1/SALL1/SLIT2/GPC3/ROBO2/PAX8/SFRP1/CAT/SMAD6/HS3ST3B1/FGF1",17
"GO:0044272","sulfur compound biosynthetic process","25/1020","102/11930",0.245098039215686,2.86668589004229,5.78902469987807,1.04254156452936e-06,6.58357217839364e-05,6.58357217839364e-05,"PDHB/FMO1/ACAT1/DLST/CTH/ACSBG1/AKR1A1/DLD/PDK2/ACSS2/MMUT/GGT1/BHMT2/PCCA/SLC1A1/SLC27A2/HAGH/MCEE/NFE2L2/PDHA1/CBR4/TECR/PANK1/GCDH/BHMT",25
"GO:0019693","ribose phosphate metabolic process","51/1020","301/11930",0.169435215946844,1.98172757475083,5.27463949154598,1.55210455385898e-06,9.65728583437843e-05,9.65728583437843e-05,"NDUFA10/MT-ND4L/MT-ND3/NT5C2/MT-ND1/ENTPD5/SPHK2/DPYS/HIF1A/SDHB/ARL2/MYH3/PDE7B/PSEN1/MT-ND5/SDHD/SULT1B1/GMPR2/ALDOB/ATP6V1A/ABCC6/PRKN/NPR1/ATP6V1B2/ADK/GDA/SLC4A4/ATP5MC3/MT-ND6/CTNS/AK3/PNP/PARG/PDE1A/DMAC2L/NDUFS3/SULT1C4/PID1/AK4/NDUFV1/NUDT4/FBP1/ATP6V1B1/ATP5PB/MT-ND4/MT-ATP6/MT-ND2/ABHD14B/OGDHL/PPARA/PDE8B",51
"GO:0001823","mesonephros development","17/1020","55/11930",0.309090909090909,3.61515151515152,5.94362117562379,1.83026187295699e-06,0.000112229536006971,0.000112229536006971,"TCF21/GATA3/LHX1/EPCAM/WT1/FOXC1/CALB1/SALL1/SLIT2/GPC3/ROBO2/PAX8/SFRP1/CAT/SMAD6/HS3ST3B1/FGF1",17
"GO:0050877","nervous system process","70/1020","468/11930",0.14957264957265,1.74941344058991,5.05712783763502,2.29438463308558e-06,0.000138679162608359,0.000138679162608358,"ABLIM1/TRPV1/RBP4/PRKD1/SLC52A3/CXCL12/PRKCA/ESPN/LRP2/MME/RDH12/GPRASP3/AZGP1/ATXN1L/NIPSNAP1/PTN/MYH3/PSEN1/KIFC3/CRYM/PIGR/INSYN1/SCNN1G/MYO7B/SCNN1A/NRGN/CNGA1/PTK2B/ABCC6/ABAT/PRKN/RELN/SLC45A4/ALDH7A1/CALB1/ACSS2/KCNE1/SCNN1B/TBC1D24/PDE6C/CLSTN2/CTNS/SCN2A/SLC1A1/BSND/GPR155/TNNC1/COL4A3/OAT/CLDN19/SOBP/TFAP2A/USP53/GJA3/ACE2/GRIK2/RDH10/SCRN3/CFAP69/ATP6V1B1/ATP6V0A4/EYA4/RAPGEF3/STRA6/CLIC5/AMFR/GCH1/CRHBP/CRYZ/GATM",70
"GO:0006104","succinyl-CoA metabolic process","8/1020","13/11930",0.615384615384615,7.19758672699849,6.83597631327466,2.42275010006889e-06,0.000144375432019598,0.000144375432019598,"SUCLG2/DLST/SUCLA2/SUCLG1/DLD/MMUT/PCCA/MCEE",8
"GO:0097305","response to alcohol","34/1020","171/11930",0.198830409356725,2.32553606237817,5.33819135323836,2.5021285771888e-06,0.000147034805695636,0.000147034805695636,"RBP4/PTGER1/PRKD1/GATA3/PRKCA/SPHK2/AIFM1/ALAD/JUP/RGS2/BTG2/CYP8B1/SLC12A3/SCNN1G/SCNN1A/ABAT/PRKN/SCNN1B/SLIT2/GHR/MT-CO2/SFRP1/MT-CYB/GPR155/CAT/ALAS1/FBP1/GNAI1/HPGD/MT-ND4/SH3RF1/CRHBP/PPARA/NAPEPLD",34
"GO:0042445","hormone metabolic process","28/1020","129/11930",0.217054263565891,2.53868369053048,5.37247657172164,3.26374238165161e-06,0.000189162931736547,0.000189162931736547,"RBP4/GATA3/BMP6/FDX1/ADH1B/MME/RDH12/HIF1A/UGT1A9/CEL/CRYM/ADH6/SULT1B1/BMP5/PNPLA4/GHR/PAX8/SLC26A7/DGAT2/CORIN/ALDH1A2/ACE2/RDH10/SCP2/DHRS11/CYP26B1/DIO1/IYD",28
"GO:0031960","response to corticosteroid","24/1020","102/11930",0.235294117647059,2.7520184544406,5.43341446008843,3.70580784138814e-06,0.000211882067255584,0.000211882067255584,"PTGDS/MT-ND3/PRKCA/IGFBP2/BMP6/ALPL/AQP1/AIFM1/PCK1/UGT1A9/ALAD/PCK2/SLC12A3/SCNN1G/SCNN1A/PRKN/ZFP36L2/SCNN1B/SLIT2/GHR/ASS1/HSD11B2/SSTR2/SH3RF1",24
"GO:0022900","electron transport chain","25/1020","109/11930",0.229357798165138,2.68258679618636,5.39576897572335,3.8323073975155e-06,0.000213348586827475,0.000213348586827475,"NDUFA10/MT-ND4L/MT-ND3/MT-ND1/FDX1/SDHB/MT-ND5/SDHD/ETFA/ETFDH/MT-ND6/MT-CO1/MT-CO2/COX5B/MT-CYB/NDUFS3/HIGD1A/UQCRC1/NDUFV1/UQCRC2/MT-ND4/MT-CO3/GHITM/UQCRH/MT-ND2",25
"GO:0097237","cellular response to toxic substance","25/1020","109/11930",0.229357798165138,2.68258679618636,5.39576897572335,3.8323073975155e-06,0.000213348586827475,0.000213348586827475,"GPX3/RDH12/PRDX3/PTPN13/APOM/PTGS2/SUCLA2/ALDH2/SUCLG1/AMBP/FABP1/ALB/PNKD/AKR1A1/PRKN/SLC22A2/ADK/HAGH/FBLN5/RAB29/CAT/NFE2L2/AUH/GSTM3/GCH1",25
"GO:0007600","sensory perception","40/1020","221/11930",0.180995475113122,2.11693727264662,5.12453834901018,4.01934456022963e-06,0.000220855153692618,0.000220855153692618,"ABLIM1/TRPV1/RBP4/SLC52A3/CXCL12/ESPN/LRP2/MME/RDH12/AZGP1/NIPSNAP1/KIFC3/CRYM/PIGR/SCNN1G/MYO7B/SCNN1A/CNGA1/ABCC6/SLC45A4/ALDH7A1/KCNE1/SCNN1B/PDE6C/BSND/COL4A3/OAT/CLDN19/TFAP2A/USP53/GJA3/GRIK2/RDH10/SCRN3/CFAP69/ATP6V1B1/ATP6V0A4/EYA4/CLIC5/CRYZ",40
"GO:0072080","nephron tubule development","17/1020","58/11930",0.293103448275862,3.42816091954023,5.66786174040788,4.14180046848162e-06,0.000224666125412125,0.000224666125412125,"TCF21/ACAT1/GATA3/LHX1/UMOD/SLC22A6/AQP1/WT1/CALB1/SALL1/IRX2/GPC3/PAX8/WNK4/TFAP2B/HS3ST3B1/FGF1",17
"GO:0015804","neutral amino acid transport","13/1020","36/11930",0.361111111111111,4.22358387799564,5.92264890314037,4.32678600030033e-06,0.000231729513509756,0.000231729513509756,"SLC36A2/SLC7A9/SLC43A2/SLC43A1/SLC6A19/RGS2/CLTRN/SLC25A12/SLC3A1/CTNS/LLGL2/SLC1A1/ACE2",13
"GO:0022904","respiratory electron transport chain","24/1020","103/11930",0.233009708737864,2.72529982866933,5.37694535720938,4.44677008016764e-06,0.000235178552614866,0.000235178552614866,"NDUFA10/MT-ND4L/MT-ND3/MT-ND1/SDHB/MT-ND5/SDHD/ETFA/ETFDH/MT-ND6/MT-CO1/MT-CO2/COX5B/MT-CYB/NDUFS3/HIGD1A/UQCRC1/NDUFV1/UQCRC2/MT-ND4/MT-CO3/GHITM/UQCRH/MT-ND2",24
"GO:0003014","renal system process","23/1020","97/11930",0.237113402061856,2.77329694764504,5.36178791211772,5.11659139398348e-06,0.000267262940591902,0.000267262940591902,"CYP4A11/SLC22A12/CLDN16/AGTR1/SLC22A6/AQP1/SLC15A2/CLCNKB/SLC12A3/PRKAR2B/AQP2/CLCN5/NPHS2/NPR1/CYP4F2/CORIN/CYP4F12/CLDN19/WNK4/AMN/PTPRO/ATP6V1B1/ATP6V0A4",23
