"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022834","ligand-gated channel activity","20/1066","78/12392",0.256410256410256,2.9807090970318,5.3834653873134,6.50137506868152e-06,0.00017911553713008,0.00017911553713008,"TRPV1/GRIK5/AQP1/KCNH6/MCOLN3/SCNN1G/SCNN1A/CNGA1/PACC1/TMEM63A/SCNN1B/KCNJ15/KCNJ3/KCNJ16/CCDC51/GRIK2/KCNJ1/KCNJ10/TPCN1/GABRA2",20
"GO:0018455","alcohol dehydrogenase [NAD(P)+] activity","12/1066","32/12392",0.375,4.35928705440901,5.83722417300127,6.86742800198079e-06,0.00017911553713008,0.00017911553713008,"DHRS1/DCXR/ADH1B/RDH12/ADH6/MIOX/AKR1A1/CBR1/KCNAB2/AKR7A3/RDH10/SORD",12
"GO:0005261","monoatomic cation channel activity","33/1066","170/12392",0.194117647058824,2.25657212228231,5.06097560150156,6.90468056964027e-06,0.00017911553713008,0.00017911553713008,"TRPV1/GPM6A/TRPM3/TMEM38A/GRIK5/CACNA2D2/AQP1/KCNH6/MCOLN3/PSEN1/SCNN1G/SCNN1A/CNGA1/TMEM63A/KCNAB2/CACNA2D3/KCNE1/NCS1/SCNN1B/KCNJ15/KCNC3/SCN2A/KCNJ3/KCNJ16/KCNK5/CCDC51/GRIK2/ATP5PB/MT-ATP6/KCNJ1/GHITM/KCNJ10/TPCN1",33
"GO:0033293","monocarboxylic acid binding","16/1066","54/12392",0.296296296296296,3.44437495657008,5.52250127392949,7.35599386881504e-06,0.000185371045494139,0.000185371045494139,"PTGDS/VDR/SERPINA5/UGT1A9/FABP1/ALB/PCCA/ACOX2/HNF4A/SCP2/ACOX1/CYP26B1/LCN12/PC/MCCC1/NAPEPLD",16
"GO:0022836","gated channel activity","29/1066","141/12392",0.205673758865248,2.39090921187444,5.09584338538231,7.68062816946509e-06,0.000188175390151895,0.000188175390151895,"TRPV1/GRIK5/CACNA2D2/AQP1/KCNH6/MCOLN3/CLCNKB/SCNN1G/SCNN1A/CLCN5/CNGA1/PACC1/TMEM63A/KCNAB2/CACNA2D3/KCNE1/NCS1/SCNN1B/KCNJ15/KCNC3/KCNJ3/KCNJ16/KCNK5/CCDC51/GRIK2/KCNJ1/KCNJ10/TPCN1/GABRA2",29
"GO:0015079","potassium ion transmembrane transporter activity","19/1066","75/12392",0.253333333333333,2.94494058786742,5.18296173635551,1.3290580719877e-05,0.000316818707971123,0.000316818707971123,"TMEM38A/GRIK5/AQP1/KCNH6/MCOLN3/ATP1A1/SLC12A3/KCNAB2/KCNE1/KCNJ15/KCNC3/KCNJ3/KCNJ16/KCNK5/CCDC51/GRIK2/SLC12A1/KCNJ1/KCNJ10",19
"GO:0015453","oxidoreduction-driven active transmembrane transporter activity","17/1066","63/12392",0.26984126984127,3.13684147830489,5.21641524929256,1.53168354721727e-05,0.000355511812801483,0.000355511812801483,"NDUFA10/MT-ND4L/MT-ND3/MT-ND1/MT-ND5/MT-ND6/MT-CO1/MT-CO2/COX5B/MT-CYB/NDUFS3/UQCRC1/NDUFV1/MT-ND4/MT-CO3/UQCRH/MT-ND2",17
"GO:1901682","sulfur compound transmembrane transporter activity","15/1066","53/12392",0.283018867924528,3.2900279655917,5.12545282747333,2.59947567344402e-05,0.000587881421532725,0.000587881421532725,"SLC7A9/SLC43A2/SLC26A6/SLC13A3/SLC25A42/ABCC6/SLC25A12/SLC22A2/SLC3A1/CTNS/SLC25A10/SLC1A1/SLC26A7/SLC13A1/SLC25A39",15
"GO:0005506","iron ion binding","22/1066","99/12392",0.222222222222222,2.58328121742756,4.85221703730748,2.69967312947901e-05,0.000595277925050122,0.000595277925050122,"PHYH/SCD5/CYP4A11/CYP4F3/CYP27B1/P4HTM/FDX1/CYP39A1/FECH/CYP51A1/CYP27A1/CYP8B1/MIOX/AGMO/BBOX1/CYP24A1/CYP4A22/PAH/CYP4F2/CYP4F12/CYP26B1/AOX1",22
"GO:0015370","solute:sodium symporter activity","13/1066","42/12392",0.30952380952381,3.59814169570267,5.17425110676235,3.14470655866157e-05,0.000676495410912074,0.000676495410912074,"SLC13A2/SLC5A3/SLC23A1/SLC12A3/SLC13A3/SLC10A2/SLC4A9/SLC4A4/SLC1A1/SLC5A12/SLC12A1/SLC34A1/SLC13A1",13
