"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0003779","actin binding","79/2055","354/12392",0.22316384180791,1.34571597454191,2.94242730787673,0.00275872568547577,0.035863433911185,0.035863433911185,"ABLIM1/PHACTR3/PDLIM1/ABLIM3/CXCR4/MAP1B/CORO1C/ALDOA/ARPC5/TMSB10/MYH10/FERMT2/IQGAP1/MYH3/ARPC1B/GAS2/ITGB1/IQGAP3/CCDC88A/DMD/BIN1/CTNNAL1/LSP1/WASF2/MYO3A/SORBS1/P4HB/LCP1/TNNC1/TAGLN2/FMNL2/SPTBN2/ESPN/PRKN/WASF3/CEACAM1/PARVB/TMSB4X/COTL1/MICALL2/LIMD2/FHOD3/ARPC1A/CLMN/PFN2/HCLS1/MYL3/EGFR/IQGAP2/TLN2/KCNMA1/SYNE1/TPM1/COBLL1/MICAL2/EFHD2/COBL/JMY/YWHAH/ITPRID2/CAPZA1/PXK/TNNT2/AFAP1/VASH1/WIPF1/TMOD2/MSRB1/PACRG/NEBL/MYO7B/CGN/ARPC3/FMNL3/CAMSAP3/ACTN1/PLEKHH2/PPP1R9B/DBNL",79
"GO:0050660","flavin adenine dinucleotide binding","23/2055","78/12392",0.294871794871795,1.7781271445505,3.07369043673067,0.00313499846379032,0.0398580475253354,0.0398580475253354,"DLD/FOXRED2/PRODH2/SQOR/FMO4/NQO2/FMO1/ERO1A/AIFM1/DAO/ACAD8/CHDH/ETFDH/HACL2/GCDH/ETFA/CYB5R3/MICAL2/ACADSB/AOX1/ACOX1/STEAP3/ACOX2",23
"GO:0001530","lipopolysaccharide binding","10/2055","24/12392",0.416666666666667,2.51257096512571,3.30699452249959,0.00318392687332561,0.0398580475253354,0.0398580475253354,"SCARB1/TLR4/PTAFR/BPI/TLR2/CD6/P2RX7/LY96/SPON2/TREM2",10
"GO:0016769","transferase activity, transferring nitrogenous groups","10/2055","24/12392",0.416666666666667,2.51257096512571,3.30699452249959,0.00318392687332561,0.0398580475253354,0.0398580475253354,"GAPDH/BCAT1/PSAT1/ABAT/AGXT/OAT/GPT/AGXT2/GPT2/MGAT4A",10
"GO:0016830","carbon-carbon lyase activity","16/2055","48/12392",0.333333333333333,2.01005677210057,3.12608138552018,0.00340961963632327,0.0417904350768323,0.0417904350768323,"SHMT1/PCK1/ALDOA/ECHDC1/ACMSD/HACL1/HOGA1/PCK2/ODC1/MOCS1/ALDOB/ALDOC/DCPH1/DDC/SHMT2/BKGD",16
"GO:0005496","steroid binding","24/2055","83/12392",0.289156626506024,1.74366370591856,3.03086142508148,0.00342071608617069,0.0417904350768323,0.0417904350768323,"ANXA6/ESRRG/KL/SERPINA6/GAS1/ABCA1/SCAP/PROM2/GRAMD1A/SOAT1/ESRRB/FABP1/VDR/CYB5D2/ATP1A1/HSD11B2/VDAC1/CALB1/SCP2/CAV1/ABCG1/GPR155/EPHX1/GRAMD1B",24
"GO:0015144","carbohydrate transmembrane transporter activity","11/2055","28/12392",0.392857142857143,2.36899548140424,3.23342927181799,0.00347632316757503,0.0419641868085843,0.0419641868085843,"SLC2A12/SLC45A4/SLC2A8/SLC2A1/TMEM144/SLC23A1/SLC5A3/AQP2/SLC2A9/AQP1/SLC2A2",11
"GO:0022843","voltage-gated monoatomic cation channel activity","19/2055","61/12392",0.311475409836066,1.87824977065135,3.06581289910985,0.00355766186479124,0.0424252252275453,0.0424252252275453,"HVCN1/KCNJ2/KCNE1/KCNJ10/KCNJ3/CACNA2D2/KCNK5/KCNS3/KCNJ1/KCNJ16/KCNMA1/CACNA2D3/KCNAB2/KCNH6/KCNJ15/KCNE4/NCS1/KCNC3/TRPV1",19
"GO:0001664","G protein-coupled receptor binding","40/2055","159/12392",0.251572327044025,1.51702397894382,2.92553025192176,0.00359819464454526,0.0424252252275453,0.0424252252275453,"RNF43/PALM/P2RY1/S100A14/ADRB1/ADA2/RTP4/GNAI1/HOMER1/ADM/C3/CCRL2/SFRP1/PRKN/CKLF/TULP3/MRAP2/ZNRF3/APLN/RALA/AGTR1/CXCL10/CAV2/CCL5/GNA14/BICD1/ARRB2/CCL4/CTHRC1/PHB1/DEFB1/CXCL9/GNAI2/CXCL12/CNIH4/PACRG/PTGER1/TMED2/NMB/PPP1R9B",40
"GO:0140375","immune receptor activity","24/2055","84/12392",0.285714285714286,1.72290580465763,2.96407674912196,0.00405181842433277,0.0472246423249819,0.0472246423249819,"CD200R1/CD247/CXCR4/IL4R/PRLR/FCGR3A/PIGR/OSMR/IL17RA/IL2RG/CTSH/CCRL2/MR1/EPOR/CSF3R/IL17RB/FCGR2A/IL15RA/IFNAR2/GHR/CD3E/IL13RA2/LAIR1/IFNLR1",24
