"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"GO:0010948","negative regulation of cell cycle process",234,0.43386136195971,1.58368279559654,0.000285007736815377,0.0115493413465203,0.00750871194426591,2617,"tags=30%, list=19%, signal=25%","1030/10457/1026/9735/4869/83540/51360/81620/151636/675/57099/3275/595/9555/5984/440275/83666/91607/1017/5982/7114/699/4067/9031/5985/9319/8317/1780/891/55743/83695/2273/990/323/197342/7517/5925/3014/26271/4683/25959/51720/10111/8454/338657/134359/604/23063/8914/29933/123879/8525/55755/5983/79027/51065/1843/5933/9344/6118/51776/29980/580/3364/51149/1063/28984/4361/545/10459/10116",0.49849310876659
"GO:0030193","regulation of blood coagulation",52,-0.61754136272377,-1.58349910629867,0.0309739279253634,0.211212005040935,0.137317796525344,852,"tags=19%, list=6%, signal=18%","84830/3273/4780/634/2160/350/7103/5624/5340/3827",0.352487857583619
"GO:1900046","regulation of hemostasis",52,-0.61754136272377,-1.58349910629867,0.0309739279253634,0.211212005040935,0.137317796525344,852,"tags=19%, list=6%, signal=18%","84830/3273/4780/634/2160/350/7103/5624/5340/3827",0.352487857583619
"GO:0051783","regulation of nuclear division",96,0.481514462533322,1.58349690446069,0.00692563696927373,0.0916261328192181,0.059569997739641,2188,"tags=27%, list=16%, signal=23%","858/51203/7039/9735/83540/6790/699/9319/1613/1780/891/22933/23236/1906/7517/5925/26271/1104/23636/4288/79866/157313/55755/1843/5155/9585",0.407017918923954
"GO:0019076","viral release from host cell",26,0.637492390356573,1.58315342128077,0.0290606012584816,0.204226875574429,0.132776470445896,3,"tags=4%, list=0%, signal=4%","858",0.352487857583619
"GO:0035891","exit from host cell",26,0.637492390356573,1.58315342128077,0.0290606012584816,0.204226875574429,0.132776470445896,3,"tags=4%, list=0%, signal=4%","858",0.352487857583619
"GO:0006103","2-oxoglutarate metabolic process",16,-0.757527436743628,-1.58290649303613,0.023174269995483,0.180421667593973,0.117299704790127,3219,"tags=94%, list=24%, signal=71%","3418/4967/137872/56267/92259/2805/728294/2806/5264/55753/3417/1738/1743/84706/79944",0.352487857583619
"GO:0006119","oxidative phosphorylation",121,-0.548487583115145,-1.5826045641469,0.0101420043626,0.112365256955139,0.0730533734959496,2168,"tags=36%, list=16%, signal=31%","498/4719/1537/6622/84275/65018/4720/84300/4729/4707/23479/7386/4728/4709/4697/51103/4715/4704/6391/522/4723/515/4512/4722/1329/7385/7384/27069/4705/4536/7388/6390/4539/4538/205/4535/4540/4513/4541/6392/4508/4514/4537/4519",0.380730400722792
"GO:0006541","glutamine metabolic process",11,-0.78966452835132,-1.58240386987467,0.0427242058885935,0.259167061107485,0.168495392846309,28,"tags=9%, list=0%, signal=9%","92292",0.321775918075361
"GO:0071888","macrophage apoptotic process",9,0.795422286804299,1.58239941256449,0.0224495593116028,0.177934961065437,0.115682992420782,1580,"tags=56%, list=12%, signal=49%","4208/6352/1029/80301/3665",0.352487857583619
"GO:0002369","T cell cytokine production",29,0.615172534089508,1.58224885860581,0.0379148531846988,0.240154641184978,0.156134620030071,2811,"tags=41%, list=21%, signal=33%","567/3134/10865/3606/114548/11006/7186/3077/7133/975/6398/729230",0.321775918075361
"GO:0002724","regulation of T cell cytokine production",29,0.615172534089508,1.58224885860581,0.0379148531846988,0.240154641184978,0.156134620030071,2811,"tags=41%, list=21%, signal=33%","567/3134/10865/3606/114548/11006/7186/3077/7133/975/6398/729230",0.321775918075361
