Gene_ID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
6667,229.418680366044,0.507756614274716,0.176913552661001,2.8700831939522,0.00410363814875809,0.0244820559187102
64976,366.120152759095,-0.0376006744340609,0.220007582373561,-0.170906266176849,0.864297469461408,0.935048985941829
389119,11.3890349098001,1.18442254787977,0.401972377048407,2.94652721308046,0.0032136414045594,0.0200158435395244
10336,287.276371235114,0.922250259417221,0.22288070865997,4.1378648917714,3.50552681959009e-05,0.000476335149228261
89782,56.3805459604129,-0.0413530398629473,0.225553300930067,-0.183340433025934,0.854530911065978,0.929325754760722
5034,1266.9332217889,1.20862430382311,0.279229879597435,4.32842038812459,1.50182600576242e-05,0.000230794184491629
5719,189.054164751864,0.278630444141706,0.23855585243257,1.16798829833975,0.242811485009745,0.461160368153023
5087,307.446447980593,-1.04410290344195,0.293214581915625,-3.56088328425083,0.000369609360260641,0.00342969496972078
56901,1261.33041436441,5.53741506017071,0.743060211814503,7.45217543898457,9.18135190342553e-14,9.0650988145764e-12
677,1156.11210394599,-0.122695943415954,0.228770308073341,-0.536328094538472,0.591731817135382,0.775835402385347
7332,97.7631040792582,-0.0226326284535371,0.253238618595738,-0.0893727369823757,0.928785689485494,0.96712100170705
4908,19.2088003854967,-0.600969115188749,0.4952859536397,-1.21337807133923,0.224985306317982,0.440596224872716
54014,235.934021873741,-0.174036690614313,0.236423724873484,-0.736121938301429,0.461656492831277,0.674659066368506
79842,16.9069014521489,-0.137338950862386,0.335543354668488,-0.40930314652804,0.682317206685538,0.834128452284124
4603,50.2982276438965,2.06316009005669,0.489931156246872,4.21112244802222,2.54104958286973e-05,0.000361975470516105
730094,64.6503284456593,-0.144859506452056,0.236585751023146,-0.61229176239732,0.54034473885464,0.739719820053974
4733,54.7291982126086,-0.294459922299825,0.352785955708231,-0.834670194590616,0.403903427727625,0.625357698796697
51479,100.256515103551,0.267497887169129,0.185473741120771,1.44224128737959,0.149234316900838,0.341747332746053
253943,602.118368182856,0.301541490355309,0.198696776908005,1.51759628438724,0.129116204127002,0.311303168113191
79943,13.2835315807736,-0.0140695388161038,0.448168478985798,-0.0313934144765002,0.974955793050838,0.988277812528968
